bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,20,0,0,4,15,1,3,17,0,19,0,1
2,20,0,0,4,15,1,3,17,0,19,0,1
3,20,0,0,4,15,1,5,15,0,19,0,1
4,20,0,0,2,17,1,4,16,0,19,0,1
5,20,0,0,2,17,1,4,16,0,19,0,1
6,20,0,0,2,17,1,4,16,0,19,0,1
7,20,0,0,4,15,1,4,16,0,19,0,1
8,20,0,0,3,16,1,4,16,0,19,0,1
9,20,0,0,2,17,1,4,16,0,19,0,1
10,20,0,0,3,16,1,4,16,0,19,0,1
13,5,15,0,5,14,1,5,15,0,19,0,1
14,15,5,0,2,17,1,3,17,0,19,0,1
16,12,8,0,4,15,1,5,15,0,19,0,1
19,20,0,0,2,17,1,4,16,0,19,0,1
20,13,7,0,4,15,1,5,15,0,19,0,1
21,20,0,0,1,18,1,4,16,0,19,0,1
23,4,16,0,8,11,1,3,17,0,19,0,1
24,20,0,0,3,16,1,3,17,0,19,0,1
26,20,0,0,3,16,1,4,16,0,19,0,1
27,16,4,0,2,17,1,2,18,0,19,0,1
28,4,16,0,5,14,1,2,18,0,19,0,1
30,20,0,0,2,17,1,5,15,0,19,0,1
31,17,3,0,2,17,1,5,15,0,19,0,1
32,20,0,0,2,17,1,1,19,0,19,0,1
34,17,3,0,2,17,1,3,17,0,19,0,1
36,20,0,0,1,18,1,4,16,0,19,0,1
37,5,15,0,5,14,1,5,15,0,19,0,1
40,18,2,0,2,17,1,5,15,0,19,0,1
41,4,16,0,16,3,1,1,19,0,19,0,1
42,20,0,0,2,17,1,4,16,0,19,0,1
43,20,0,0,2,17,1,4,16,0,19,0,1
45,4,16,0,4,15,1,3,17,0,19,0,1
46,4,16,0,6,13,1,4,16,0,19,0,1
47,16,4,0,2,17,1,6,14,0,19,0,1
49,16,4,0,2,17,1,3,17,0,19,0,1
53,4,16,0,4,15,1,2,18,0,19,0,1
54,4,16,0,3,16,1,4,16,0,19,0,1
56,4,16,0,3,16,1,2,18,0,19,0,1
59,4,16,0,3,16,1,4,16,0,19,0,1
63,4,16,0,4,15,1,4,16,0,19,0,1
67,17,3,0,2,17,1,4,16,0,19,0,1
68,4,16,0,9,10,1,2,18,0,19,0,1
73,16,4,0,2,17,1,2,18,0,19,0,1
75,15,5,0,2,17,1,6,14,0,19,0,1
77,5,15,0,4,15,1,5,15,0,19,0,1
83,7,13,0,5,14,1,3,17,0,19,0,1
85,20,0,0,2,17,1,4,16,0,19,0,1
91,4,16,0,9,10,1,3,17,0,19,0,1
92,5,15,0,4,15,1,1,19,0,19,0,1
100,4,16,0,4,15,1,4,16,0,19,0,1
103,11,9,0,4,15,1,3,17,0,19,0,1
105,4,16,0,4,15,1,1,19,0,19,0,1
109,4,16,0,9,10,1,4,16,0,19,0,1
111,4,16,0,2,17,1,2,18,0,19,0,1
112,4,16,0,2,17,1,2,18,0,19,0,1
113,4,16,0,4,15,1,4,16,0,19,0,1
118,4,16,0,4,15,1,5,15,0,19,0,1
119,4,16,0,7,12,1,4,16,0,19,0,1
120,4,16,0,3,16,1,3,17,0,19,0,1
123,8,12,0,5,14,1,4,16,0,19,0,1
124,14,6,0,2,17,1,2,18,0,19,0,1
129,4,16,0,10,9,1,2,18,0,19,0,1
131,4,16,0,2,17,1,6,14,0,19,0,1
138,4,16,0,13,6,1,8,12,0,19,0,1
142,8,12,0,4,15,1,4,16,0,19,0,1
145,15,5,0,2,17,1,4,16,0,15,4,1
148,4,16,0,8,11,1,5,15,0,19,0,1
149,4,16,0,8,11,1,4,16,0,19,0,1
150,4,16,0,3,16,1,3,17,0,19,0,1
159,4,16,0,4,15,1,5,15,0,19,0,1
163,4,16,0,4,15,1,4,16,0,19,0,1
168,4,16,0,9,10,1,4,16,0,19,0,1
170,4,16,0,5,14,1,4,16,0,19,0,1
174,8,12,0,5,14,1,4,16,0,19,0,1
176,4,16,0,7,12,1,3,17,0,19,0,1
191,4,16,0,4,15,1,3,17,0,19,0,1
199,4,16,0,3,16,1,4,16,0,19,0,1
203,5,15,0,4,15,1,4,16,0,19,0,1
207,4,16,0,3,16,1,5,15,0,19,0,1
227,4,16,0,2,17,1,3,17,0,19,0,1
242,4,16,0,1,18,1,5,15,0,19,0,1
248,4,16,0,10,9,1,7,13,0,19,0,1
266,4,16,0,3,16,1,3,17,0,19,0,1
267,4,16,0,7,12,1,6,14,0,19,0,1
286,4,16,0,9,10,1,6,14,0,19,0,1
287,4,16,0,2,17,1,3,17,0,19,0,1
297,4,16,0,14,5,1,6,14,0,19,0,1
302,4,16,0,9,10,1,7,13,0,19,0,1
310,4,16,0,11,8,1,9,11,0,19,0,1
311,4,16,0,14,5,1,8,12,0,19,0,1
312,4,16,0,8,11,1,7,13,0,19,0,1
333,4,16,0,5,14,1,8,12,0,19,0,1
335,4,16,0,7,12,1,12,8,0,19,0,1
336,4,16,0,9,10,1,4,16,0,19,0,1
351,4,16,0,9,10,1,4,16,0,19,0,1
361,4,16,0,7,12,1,6,14,0,19,0,1
370,4,16,0,4,15,1,5,15,0,19,0,1
381,4,16,0,4,15,1,9,11,0,19,0,1
392,4,16,0,7,12,1,7,13,0,19,0,1
394,4,16,0,6,13,1,10,10,0,19,0,1
