bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,2,0,1,1,1,1,0,2,1,0,0,3
2,2,0,1,1,1,1,1,1,1,0,1,2
3,2,0,1,1,1,1,1,2,0,0,1,2
4,2,0,1,1,1,1,0,3,0,0,1,2
5,2,0,1,0,1,2,0,2,1,0,1,2
6,2,0,1,0,1,2,0,2,1,0,1,2
7,2,0,1,0,2,1,1,2,0,0,1,2
8,2,0,1,0,2,1,1,2,0,0,1,2
9,2,0,1,0,1,2,0,2,1,0,1,2
10,2,0,1,0,2,1,0,3,0,0,1,2
13,1,2,0,0,0,3,1,2,0,0,0,3
14,1,2,0,0,2,1,0,1,2,0,0,3
16,1,2,0,1,0,2,1,1,1,0,1,2
19,2,0,1,1,1,1,0,3,0,0,0,3
20,1,2,0,1,0,2,0,1,2,0,1,2
21,2,0,1,0,2,1,0,3,0,0,1,2
23,1,2,0,0,0,3,1,1,1,0,0,3
24,2,0,1,0,1,2,0,3,0,1,0,2
26,2,0,1,0,1,2,0,1,2,1,1,1
27,1,2,0,0,2,1,0,1,2,0,0,3
28,1,2,0,0,0,3,1,2,0,0,1,2
30,2,0,1,0,2,1,0,1,2,0,1,2
31,1,2,0,0,1,2,0,1,2,0,1,2
32,2,0,1,0,2,1,1,2,0,0,0,3
34,1,2,0,0,1,2,0,2,1,1,0,2
36,2,0,1,0,2,1,0,2,1,0,1,2
37,1,2,0,0,0,3,0,1,2,0,1,2
40,1,2,0,0,1,2,1,1,1,0,1,2
41,1,2,0,0,0,3,2,0,1,0,0,3
42,2,0,1,0,2,1,1,1,1,0,1,2
43,2,0,1,0,2,1,0,3,0,0,0,3
45,1,2,0,0,1,2,0,2,1,0,1,2
46,1,2,0,0,0,3,0,3,0,0,1,2
47,1,2,0,0,1,2,0,2,1,1,1,1
49,1,2,0,0,2,1,0,1,2,0,1,2
53,1,2,0,1,0,2,0,1,2,0,0,3
54,1,2,0,0,0,3,0,1,2,0,0,3
56,1,2,0,0,0,3,0,1,2,0,1,2
59,1,2,0,0,0,3,0,1,2,0,0,3
63,1,2,0,0,1,2,0,1,2,0,1,2
67,1,2,0,0,2,1,0,1,2,0,0,3
68,1,2,0,0,1,2,0,0,3,0,1,2
73,1,2,0,0,2,1,0,2,1,0,1,2
75,1,2,0,0,2,1,1,1,1,0,0,3
77,1,2,0,0,1,2,1,2,0,0,0,3
83,1,2,0,2,0,1,0,0,3,1,1,1
85,2,0,1,0,1,2,0,3,0,0,1,2
91,1,2,0,0,0,3,0,0,3,1,1,1
92,1,2,0,0,0,3,0,0,3,0,1,2
100,1,2,0,0,1,2,1,1,1,0,1,2
103,1,2,0,0,0,3,1,1,1,0,1,2
105,1,2,0,0,0,3,0,0,3,0,1,2
109,1,2,0,0,0,3,0,0,3,0,1,2
111,1,2,0,0,1,2,0,1,2,0,1,2
112,1,2,0,0,0,3,0,0,3,0,1,2
113,1,2,0,0,1,2,0,2,1,0,1,2
118,1,2,0,0,0,3,1,1,1,0,1,2
119,1,2,0,1,0,2,1,0,2,0,0,3
