bad_user_id, l2_topk_bad, l2_lastk_bad, cosine_topk_bad, cosine_lastk_bad, unlabelled_l2_topk, unlabelled_l2_lastk, l2_topk_good, l2_lastk_good, cosine_topk_good, cosine_lastk_good,unlabelled_cosine_topk, unlabelled_cosine_lastk
7543,2,2,3,0,0,6,6,0,0,0,5,8
7544,2,1,0,2,0,7,6,0,0,0,8,6
7550,2,0,0,2,0,7,6,1,1,0,7,6
7554,2,0,0,2,0,8,6,0,0,0,8,6
7555,2,0,0,2,0,8,6,0,0,0,8,6
7556,2,1,1,0,0,7,6,0,0,0,7,8
7558,2,0,0,2,0,8,6,0,0,0,8,6
7559,2,1,0,0,0,7,6,0,0,0,8,8
7563,2,0,1,2,0,8,6,0,0,0,7,6
7564,2,0,0,2,0,7,6,1,4,0,4,6
7566,2,0,1,2,0,8,6,0,1,0,6,6
7567,2,3,2,0,0,5,6,0,0,0,6,8
7568,2,0,0,2,0,8,6,0,0,0,8,6
7574,2,3,3,0,0,5,6,0,0,0,5,8
7575,2,1,0,2,0,7,6,0,0,0,8,6
7578,2,1,0,2,0,7,6,0,0,0,8,6
7583,2,0,0,2,0,8,6,0,0,0,8,6
7584,2,0,1,2,0,7,6,1,0,0,7,6
7585,2,2,0,2,0,6,6,0,2,0,6,6
7586,2,0,2,2,0,8,6,0,0,0,6,6
7587,2,0,0,2,0,7,6,1,2,0,6,6
7588,2,2,0,2,0,6,6,0,2,0,6,6
7590,2,0,2,2,0,8,6,0,1,0,5,6
7591,2,0,1,2,0,6,6,2,1,0,6,6
7594,2,0,2,2,0,7,6,1,1,0,5,6
7595,2,1,1,2,0,4,6,3,4,0,3,6
7596,2,0,1,2,0,8,6,0,2,0,5,6
7597,2,1,0,2,0,7,6,0,0,0,8,6
7598,2,1,2,2,0,7,6,0,1,0,5,6
7599,2,0,1,2,0,8,6,0,0,0,7,6
7600,2,0,0,2,0,8,6,0,0,0,8,6
7601,2,0,2,2,0,7,6,1,0,0,6,6
7602,2,0,2,2,0,7,6,1,0,0,6,6
7603,2,1,0,2,0,5,6,2,4,0,4,6
7604,2,0,0,2,0,7,6,1,3,0,5,6
