bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,8,0,12,2,14,4,2,10,8,0,2,18
15,8,0,12,1,12,7,2,12,6,0,1,19
90,9,7,4,1,10,9,1,10,9,0,0,20
95,8,0,12,1,12,7,2,11,7,0,2,18
177,8,0,12,2,14,4,1,13,6,0,2,18
197,4,12,4,1,7,12,1,8,11,0,1,19
211,3,14,3,1,7,12,0,5,15,0,0,20
255,3,14,3,0,3,17,0,5,15,0,0,20
257,3,14,3,1,2,17,0,1,19,0,1,19
272,3,14,3,2,8,10,0,7,13,0,0,20
338,3,14,3,0,0,20,0,0,20,0,2,18
384,3,14,3,3,1,16,0,1,19,0,2,18
416,3,14,3,1,1,18,2,3,15,0,2,18
759,3,14,3,2,1,17,0,1,19,0,2,18
946,3,14,3,1,4,15,0,1,19,0,2,18
1760,3,14,3,1,2,17,0,6,14,0,0,20
2336,4,12,4,1,7,12,1,11,8,0,2,18
2408,3,14,3,0,1,19,0,1,19,0,0,20
3133,3,14,3,0,0,20,0,0,20,0,1,19
3254,3,14,3,2,1,17,1,2,17,0,2,18
3516,3,14,3,0,0,20,0,0,20,0,0,20
3774,3,14,3,0,1,19,2,3,15,0,1,19
7371,3,14,3,0,0,20,1,0,19,0,1,19
7380,3,14,3,3,0,17,1,1,18,0,2,18
7398,3,14,3,1,1,18,0,2,18,0,2,18
7406,3,14,3,1,0,19,0,1,19,0,2,18
7408,3,14,3,0,1,19,7,0,13,0,1,19
7412,3,14,3,1,0,19,0,0,20,0,0,20
7417,3,14,3,1,0,19,1,0,19,1,13,6
7423,3,14,3,0,0,20,0,0,20,0,0,20
7426,3,14,3,0,0,20,0,0,20,1,0,19
7433,3,14,3,0,0,20,0,0,20,0,0,20
7435,3,14,3,0,0,20,1,0,19,0,1,19
7442,3,14,3,1,1,18,1,0,19,0,2,18
7447,3,14,3,0,0,20,0,1,19,0,2,18
7448,3,14,3,0,1,19,7,0,13,0,1,19
7457,3,14,3,1,0,19,1,0,19,1,2,17
7459,3,14,3,0,1,19,7,0,13,0,1,19
7470,3,14,3,0,1,19,7,0,13,0,1,19
7471,3,14,3,0,1,19,7,0,13,0,1,19
7472,3,14,3,0,1,19,7,0,13,0,1,19
7474,3,14,3,0,1,19,7,0,13,0,1,19
7475,3,14,3,0,1,19,7,0,13,0,1,19
7477,3,14,3,0,1,19,7,0,13,0,1,19
7479,3,14,3,0,0,20,0,0,20,0,1,19
7480,3,14,3,0,1,19,7,0,13,0,1,19
7483,3,14,3,1,0,19,2,0,18,0,0,20
7484,3,14,3,3,0,17,7,0,13,0,1,19
7485,3,14,3,0,0,20,7,0,13,0,1,19
7501,3,14,3,2,0,18,1,0,19,1,1,18
7503,3,14,3,0,0,20,0,0,20,0,2,18
7504,3,14,3,0,0,20,0,0,20,0,2,18
7505,3,14,3,1,0,19,6,0,14,0,1,19
7506,3,14,3,1,0,19,1,0,19,1,14,5
7507,3,14,3,0,0,20,0,0,20,0,2,18
7510,3,14,3,0,0,20,1,0,19,0,1,19
7513,3,14,3,2,1,17,0,0,20,0,0,20
7514,3,14,3,0,1,19,1,0,19,0,1,19
7516,3,14,3,2,0,18,2,0,18,0,2,18
7521,3,14,3,1,0,19,0,0,20,0,1,19
7522,3,14,3,2,0,18,2,0,18,0,1,19
7523,3,14,3,2,0,18,2,0,18,0,1,19
7528,3,14,3,0,1,19,0,1,19,1,2,17
7532,3,14,3,2,0,18,2,0,18,0,1,19
7535,3,14,3,1,0,19,2,0,18,0,2,18
7540,3,14,3,1,0,19,0,0,20,1,2,17
7542,3,14,3,0,0,20,6,0,14,0,1,19
7543,3,14,3,0,0,20,6,0,14,0,1,19
7544,3,14,3,2,0,18,0,0,20,0,0,20
7550,3,14,3,2,2,16,0,4,16,0,1,19
7554,3,14,3,1,2,17,0,1,19,0,0,20
7555,3,14,3,1,0,19,0,0,20,0,0,20
7556,3,14,3,3,0,17,6,0,14,0,1,19
7558,3,14,3,0,0,20,0,0,20,0,0,20
7559,3,14,3,1,0,19,6,0,14,0,1,19
7563,3,14,3,0,0,20,1,0,19,1,2,17
7564,3,14,3,1,1,18,1,12,7,0,2,18
7566,3,14,3,1,0,19,1,0,19,0,2,18
7567,3,14,3,0,0,20,6,0,14,0,1,19
7568,3,14,3,1,1,18,0,0,20,0,2,18
7574,3,14,3,0,0,20,6,0,14,0,1,19
7575,3,14,3,1,0,19,0,0,20,0,0,20
7578,3,14,3,2,0,18,1,0,19,0,2,18
7583,3,14,3,0,0,20,0,0,20,0,1,19
7584,3,14,3,1,3,16,0,1,19,0,1,19
7585,3,14,3,2,0,18,0,2,18,0,0,20
7586,3,14,3,0,0,20,0,0,20,0,2,18
7587,3,14,3,0,1,19,0,1,19,0,1,19
7588,3,14,3,2,1,17,1,3,16,0,1,19
7590,3,14,3,1,2,17,1,2,17,0,2,18
7591,3,14,3,1,4,15,2,3,15,0,2,18
7594,3,14,3,0,1,19,1,2,17,0,1,19
7595,3,14,3,1,9,10,1,8,11,0,0,20
7596,3,14,3,2,0,18,1,1,18,0,2,18
7597,3,14,3,3,0,17,1,3,16,0,0,20
7598,3,14,3,4,0,16,2,3,15,0,0,20
7599,3,14,3,2,0,18,0,3,17,0,0,20
7600,3,14,3,0,1,19,0,0,20,1,2,17
7601,3,14,3,2,1,17,1,0,19,0,2,18
7602,3,14,3,2,2,16,3,3,14,0,1,19
7603,9,8,3,2,8,10,1,10,9,1,1,18
7604,3,14,3,0,2,18,0,3,17,1,2,17
