bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,8,0,17,4,14,7,2,12,11,8,0,17
2,8,0,17,4,14,7,3,8,14,8,0,17
3,8,0,17,4,14,7,3,13,9,7,0,18
4,8,0,17,2,14,9,2,12,11,8,0,17
5,8,0,17,2,16,7,3,11,11,8,0,17
6,8,0,17,2,16,7,4,10,11,8,0,17
7,8,0,17,4,14,7,4,10,11,8,0,17
8,8,0,17,3,15,7,3,12,10,8,0,17
9,8,0,17,2,15,8,2,11,12,8,0,17
10,8,0,17,3,15,7,3,9,13,7,0,18
13,5,15,5,1,8,16,2,12,11,8,0,17
14,8,5,12,2,14,9,2,8,15,8,0,17
16,8,8,9,4,10,11,2,9,14,8,0,17
19,8,0,17,2,16,7,3,13,9,7,0,18
20,8,7,10,2,13,10,4,9,12,8,0,17
21,9,0,16,1,14,10,2,11,12,7,0,18
23,4,15,6,3,5,17,1,9,15,8,0,17
24,8,0,17,3,15,7,1,14,10,7,0,18
26,8,0,17,3,15,7,3,13,9,8,0,17
27,8,4,13,2,14,9,0,14,11,7,0,18
28,4,15,6,0,1,24,1,6,18,8,0,17
30,8,0,17,2,16,7,3,12,10,8,0,17
31,9,3,13,2,14,9,3,8,14,7,0,18
32,9,0,16,1,15,9,1,14,10,8,0,17
34,9,3,13,2,14,9,1,14,10,8,0,17
36,9,0,16,1,15,9,2,13,10,8,0,17
37,4,15,6,2,8,15,3,10,12,8,0,17
40,10,2,13,2,14,9,2,8,15,8,0,17
41,4,15,6,0,2,23,0,1,24,10,0,15
42,8,0,17,2,14,9,4,7,14,8,0,17
43,8,0,17,2,14,9,2,13,10,7,0,18
45,4,15,6,3,8,14,2,7,16,8,0,17
46,4,15,6,1,1,23,2,13,10,7,0,18
47,9,4,12,2,14,9,3,6,16,8,0,17
49,9,4,12,2,14,9,0,14,11,8,0,17
53,4,15,6,3,7,15,1,5,19,7,0,18
54,4,15,6,0,4,21,0,7,18,8,0,17
56,4,15,6,1,4,20,0,8,17,8,0,17
59,4,15,6,0,3,22,0,6,19,8,0,17
63,4,15,6,3,8,14,4,8,13,8,0,17
67,9,3,13,2,14,9,4,8,13,7,0,18
68,4,15,6,2,5,18,2,7,16,4,0,21
73,9,4,12,2,14,9,0,14,11,8,0,17
75,8,5,12,2,14,9,3,11,11,7,0,18
77,5,15,5,2,8,15,4,8,13,8,0,17
83,5,13,7,2,7,16,0,10,15,8,0,17
85,8,0,17,2,15,8,3,13,9,8,0,17
91,4,15,6,0,1,24,1,4,20,8,0,17
92,5,15,5,2,8,15,0,11,14,7,0,18
100,4,15,6,3,8,14,2,9,14,8,0,17
103,7,9,9,4,9,12,3,8,14,8,0,17
105,4,15,6,3,6,16,0,9,16,8,0,17
109,4,15,6,2,4,19,1,6,18,8,0,17
111,4,15,6,0,6,19,1,10,14,7,0,18
112,4,15,6,0,4,21,1,7,17,8,0,17
113,4,15,6,3,9,13,3,9,13,8,0,17
118,4,15,6,3,9,13,3,5,17,8,0,17
119,4,15,6,2,4,19,1,4,20,8,0,17
120,4,15,6,0,4,21,0,6,19,7,0,18
123,5,12,8,3,7,15,2,9,14,8,0,17
124,8,6,11,2,13,10,1,11,13,6,0,19
129,4,15,6,0,2,23,1,11,13,8,0,17
131,4,15,6,0,3,22,3,6,16,8,0,17
138,4,15,6,1,0,24,1,1,23,8,0,17
142,5,12,8,3,7,15,4,11,10,8,0,17
145,8,5,12,2,14,9,0,13,12,2,0,23
148,4,15,6,3,0,22,1,6,18,8,0,17
149,4,15,6,1,3,21,1,4,20,8,0,17
150,4,15,6,1,6,18,1,7,17,8,0,17
159,4,15,6,3,9,13,4,6,15,8,0,17
163,4,15,6,1,4,20,3,6,16,7,0,18
168,4,15,6,2,3,20,0,1,24,8,0,17
170,4,15,6,1,1,23,0,2,23,9,0,16
174,5,12,8,3,7,15,1,9,15,8,0,17
176,4,15,6,1,3,21,1,2,22,8,0,17
191,4,15,6,3,8,14,1,4,20,8,0,17
199,4,15,6,0,3,22,1,6,18,7,0,18
203,5,15,5,1,8,16,2,5,18,7,0,18
207,4,15,6,1,6,18,1,3,21,8,0,17
227,4,15,6,0,3,22,1,5,19,8,0,17
242,4,15,6,0,1,24,2,2,21,8,0,17
248,4,15,6,1,1,23,3,2,20,8,0,17
266,4,15,6,1,6,18,0,3,22,8,0,17
267,4,15,6,2,1,22,2,4,19,7,0,18
286,4,15,6,2,2,21,1,2,22,8,0,17
287,4,15,6,0,6,19,0,4,21,8,0,17
297,4,15,6,2,0,23,0,1,24,8,0,17
302,4,15,6,3,0,22,1,1,23,8,0,17
310,4,15,6,2,1,22,2,3,20,8,0,17
311,4,15,6,1,0,24,2,2,21,8,0,17
312,4,15,6,1,1,23,0,2,23,9,0,16
333,4,15,6,1,2,22,2,5,18,8,0,17
335,4,15,6,0,0,25,2,1,22,8,0,17
336,4,15,6,2,2,21,3,4,18,7,0,18
351,4,15,6,2,2,21,1,4,20,8,0,17
361,4,15,6,1,4,20,1,1,23,8,0,17
370,4,15,6,0,1,24,1,4,20,8,0,17
381,4,15,6,1,1,23,0,1,24,8,0,17
392,4,15,6,1,4,20,2,2,21,6,0,19
394,4,15,6,1,0,24,0,1,24,8,0,17
423,4,15,6,0,1,24,1,0,24,8,0,17
429,4,15,6,0,1,24,1,0,24,7,0,18
433,4,15,6,1,3,21,1,4,20,8,0,17
435,4,15,6,1,3,21,2,6,17,7,0,18
437,4,15,6,0,0,25,1,1,23,8,0,17
449,4,15,6,2,3,20,1,2,22,8,0,17
469,4,15,6,0,0,25,0,1,24,10,0,15
501,4,15,6,0,0,25,2,2,21,8,0,17
512,4,15,6,1,0,24,2,1,22,8,0,17
518,4,15,6,1,0,24,0,0,25,8,0,17
521,4,15,6,0,2,23,0,1,24,7,0,18
562,4,15,6,0,2,23,0,1,24,8,0,17
567,4,15,6,0,0,25,0,0,25,8,0,17
633,4,15,6,1,0,24,1,0,24,8,0,17
638,4,15,6,1,1,23,0,1,24,7,0,18
640,4,15,6,1,0,24,3,1,21,7,0,18
656,4,15,6,1,0,24,2,4,19,2,0,23
657,4,15,6,0,2,23,0,1,24,8,0,17
753,4,15,6,2,1,22,0,1,24,9,0,16
765,4,15,6,0,0,25,1,0,24,9,0,16
796,4,15,6,1,0,24,0,1,24,8,0,17
809,4,15,6,2,1,22,3,1,21,7,0,18
821,4,15,6,0,0,25,0,2,23,9,0,16
844,4,15,6,0,1,24,1,1,23,8,0,17
899,4,15,6,0,1,24,0,1,24,8,0,17
956,4,15,6,2,0,23,2,1,22,7,0,18
1019,4,15,6,0,2,23,0,1,24,10,0,15
1057,4,15,6,1,0,24,2,0,23,7,0,18
