bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,2,0,3,1,3,1,0,3,2,2,0,3
2,2,0,3,1,3,1,1,2,2,2,0,3
3,2,0,3,1,3,1,1,4,0,2,0,3
4,2,0,3,1,1,3,1,3,1,2,0,3
5,2,0,3,1,2,2,1,2,2,2,0,3
6,2,0,3,1,2,2,1,2,2,2,0,3
7,2,0,3,1,3,1,1,4,0,2,0,3
8,2,0,3,0,3,2,1,3,1,2,0,3
9,2,0,3,0,3,2,1,2,2,2,0,3
10,2,0,3,0,3,2,0,4,1,2,0,3
13,2,3,0,0,0,5,1,3,1,2,0,3
14,2,3,0,0,4,1,0,2,3,2,0,3
16,2,3,0,1,0,4,1,3,1,2,0,3
19,2,0,3,1,2,2,0,4,1,2,0,3
20,2,3,0,1,2,2,0,2,3,2,0,3
21,3,0,2,0,4,1,1,3,1,2,0,3
23,2,3,0,0,1,4,1,2,2,2,0,3
24,2,0,3,0,2,3,0,4,1,2,0,3
26,2,0,3,0,3,2,0,3,2,2,0,3
27,2,3,0,0,3,2,0,3,2,2,0,3
28,2,3,0,0,0,5,1,3,1,2,0,3
30,2,0,3,1,2,2,1,0,4,2,0,3
31,2,3,0,0,2,3,2,1,2,2,0,3
32,3,0,2,0,3,2,0,2,3,2,0,3
34,2,3,0,0,3,2,0,3,2,2,0,3
36,3,0,2,0,3,2,0,4,1,2,0,3
37,2,3,0,0,0,5,1,1,3,2,0,3
40,3,2,0,0,2,3,1,3,1,2,0,3
41,2,3,0,0,0,5,0,0,5,0,0,5
42,2,0,3,0,3,2,2,3,0,2,0,3
43,2,0,3,0,3,2,1,3,1,2,0,3
45,2,3,0,1,1,3,1,1,3,2,0,3
46,2,3,0,0,0,5,0,3,2,2,0,3
47,2,3,0,0,3,2,2,2,1,2,0,3
49,2,3,0,0,3,2,0,3,2,2,0,3
53,2,3,0,1,2,2,0,0,5,2,0,3
54,2,3,0,0,2,3,0,2,3,2,0,3
56,2,3,0,0,1,4,0,1,4,2,0,3
59,2,3,0,0,1,4,0,1,4,2,0,3
63,2,3,0,0,2,3,1,2,2,2,0,3
67,2,3,0,0,2,3,0,2,3,2,0,3
68,2,3,0,0,1,4,1,1,3,2,0,3
73,2,3,0,0,4,1,0,4,1,2,0,3
75,2,3,0,0,4,1,1,2,2,2,0,3
77,2,3,0,0,1,4,1,1,3,2,0,3
83,2,3,0,2,0,3,0,0,5,2,0,3
85,2,0,3,0,3,2,0,4,1,2,0,3
91,2,3,0,0,0,5,0,1,4,2,0,3
92,2,3,0,0,1,4,0,1,4,2,0,3
100,2,3,0,0,1,4,1,3,1,2,0,3
103,2,3,0,0,0,5,0,1,4,2,0,3
105,2,3,0,1,0,4,0,2,3,2,0,3
109,2,3,0,0,0,5,0,2,3,2,0,3
111,2,3,0,0,1,4,0,1,4,2,0,3
112,2,3,0,0,0,5,0,1,4,2,0,3
113,2,3,0,1,2,2,0,3,2,2,0,3
118,2,3,0,0,1,4,0,1,4,2,0,3
119,2,3,0,1,1,3,0,0,5,2,0,3
120,2,3,0,0,0,5,0,1,4,2,0,3
123,2,3,0,1,2,2,1,3,1,2,0,3
124,2,3,0,0,3,2,0,1,4,2,0,3
129,2,3,0,0,0,5,1,3,1,2,0,3
131,2,3,0,0,0,5,1,1,3,2,0,3
138,2,3,0,0,0,5,1,0,4,2,0,3
142,2,3,0,0,2,3,0,2,3,2,0,3
145,2,3,0,0,4,1,0,3,2,2,0,3
148,2,3,0,0,0,5,0,1,4,2,0,3
149,2,3,0,0,1,4,0,0,5,2,0,3
150,2,3,0,0,1,4,0,1,4,2,0,3
159,2,3,0,1,1,3,1,2,2,2,0,3
163,2,3,0,0,1,4,1,0,4,2,0,3
168,2,3,0,0,1,4,0,1,4,2,0,3
170,2,3,0,1,0,4,0,1,4,2,0,3
174,2,3,0,1,2,2,1,3,1,2,0,3
176,2,3,0,0,0,5,1,0,4,2,0,3
191,2,3,0,1,2,2,0,1,4,2,0,3
199,2,3,0,0,1,4,0,1,4,2,0,3
203,2,3,0,0,0,5,1,3,1,2,0,3
207,2,3,0,0,2,3,0,2,3,2,0,3
227,2,3,0,0,0,5,0,2,3,2,0,3
242,2,3,0,0,0,5,0,1,4,2,0,3
248,2,3,0,0,1,4,1,0,4,2,0,3
266,2,3,0,0,1,4,0,2,3,2,0,3
267,2,3,0,0,0,5,1,1,3,2,0,3
286,2,3,0,0,1,4,0,0,5,2,0,3
287,2,3,0,0,1,4,0,2,3,2,0,3
297,2,3,0,0,0,5,0,1,4,2,0,3
302,2,3,0,1,0,4,0,0,5,2,0,3
310,2,3,0,1,0,4,0,0,5,2,0,3
311,2,3,0,0,0,5,1,1,3,2,0,3
312,2,3,0,0,0,5,0,0,5,2,0,3
333,2,3,0,0,0,5,1,0,4,2,0,3
335,2,3,0,0,0,5,0,0,5,2,0,3
336,2,3,0,0,0,5,1,0,4,2,0,3
351,2,3,0,1,1,3,0,1,4,2,0,3
361,2,3,0,0,0,5,0,0,5,2,0,3
370,2,3,0,0,0,5,0,1,4,2,0,3
381,2,3,0,0,0,5,0,0,5,2,0,3
392,2,3,0,0,1,4,1,1,3,2,0,3
394,2,3,0,0,0,5,0,0,5,2,0,3
423,2,3,0,0,0,5,0,0,5,2,0,3
429,2,3,0,0,0,5,0,0,5,2,0,3
433,2,3,0,0,2,3,0,0,5,2,0,3
435,2,3,0,0,1,4,1,1,3,2,0,3
437,2,3,0,0,0,5,0,0,5,2,0,3
449,2,3,0,0,0,5,0,0,5,2,0,3
469,2,3,0,0,0,5,0,1,4,0,0,5
501,2,3,0,0,0,5,1,0,4,2,0,3
512,2,3,0,0,0,5,1,1,3,2,0,3
518,2,3,0,1,0,4,0,0,5,2,0,3
521,2,3,0,0,0,5,0,0,5,2,0,3
562,2,3,0,0,0,5,0,0,5,2,0,3
567,2,3,0,0,0,5,0,0,5,2,0,3
633,2,3,0,0,0,5,1,0,4,2,0,3
638,2,3,0,0,0,5,0,0,5,2,0,3
640,2,3,0,0,0,5,3,0,2,2,0,3
656,2,3,0,0,0,5,0,1,4,2,0,3
657,2,3,0,0,0,5,0,1,4,2,0,3
753,2,3,0,0,0,5,0,0,5,2,0,3
