bad_user_id, l2_topk_bad, l2_lastk_bad, cosine_topk_bad, cosine_lastk_bad, unlabelled_l2_topk, unlabelled_l2_lastk, l2_topk_good, l2_lastk_good, cosine_topk_good, cosine_lastk_good,unlabelled_cosine_topk, unlabelled_cosine_lastk
11,2,1,0,2,2,1,0,2,0,0,4,2
15,2,0,1,2,2,3,0,1,1,0,2,2
90,2,0,0,2,0,2,2,2,2,0,2,2
95,2,0,0,2,2,1,0,3,3,0,1,2
177,2,0,0,2,2,1,0,3,4,0,0,2
197,2,0,0,2,0,2,2,2,2,0,2,2
211,2,0,0,2,0,2,2,2,1,0,3,2
255,2,0,0,2,0,4,2,0,1,0,3,2
257,2,0,0,2,0,4,2,0,0,0,4,2
272,2,0,0,2,0,2,2,2,2,0,2,2
338,2,0,0,2,0,4,2,0,0,0,4,2
384,2,0,0,2,0,4,2,0,0,0,4,2
416,2,0,0,2,0,4,2,0,0,0,4,2
759,2,0,0,2,0,4,2,0,0,0,4,2
946,2,0,0,2,0,4,2,0,0,0,4,2
1760,2,0,0,2,0,4,2,0,1,0,3,2
2336,2,0,0,2,0,3,2,1,3,0,1,2
2408,2,0,0,1,0,4,2,0,0,0,4,3
3133,2,0,0,1,0,4,2,0,0,0,4,3
3254,2,0,0,2,0,4,2,0,0,0,4,2
3516,2,0,0,2,0,4,2,0,0,0,4,2
3774,2,0,0,2,0,4,2,0,2,0,2,2
7371,2,0,0,2,0,4,2,0,0,0,4,2
7380,2,2,0,2,0,2,2,0,0,0,4,2
7398,2,0,0,2,0,4,2,0,0,0,4,2
7406,2,0,0,2,0,4,2,0,0,0,4,2
7408,2,0,1,0,0,4,2,0,0,0,3,4
7412,2,0,0,2,0,4,2,0,0,0,4,2
7417,2,1,1,0,0,3,2,0,0,0,3,4
7423,2,0,0,2,0,4,2,0,0,0,4,2
7426,2,0,1,1,0,4,2,0,0,0,3,3
7433,2,0,0,1,0,4,2,0,0,0,4,3
7435,2,0,0,2,0,4,2,0,0,0,4,2
7442,2,0,1,2,0,3,2,1,0,0,3,2
7447,2,0,0,2,0,4,2,0,1,0,3,2
7448,2,0,1,0,0,4,2,0,0,0,3,4
7457,2,0,1,2,0,4,2,0,0,0,3,2
7459,2,3,4,0,0,1,2,0,0,0,0,4
7470,2,3,4,0,0,1,2,0,0,0,0,4
7471,2,3,4,0,0,1,2,0,0,0,0,4
7472,2,3,4,0,0,1,2,0,0,0,0,4
7474,2,3,4,0,0,1,2,0,0,0,0,4
7475,2,3,4,0,0,1,2,0,0,0,0,4
7477,2,1,2,0,0,3,2,0,0,0,2,4
7479,2,0,0,1,0,4,2,0,0,0,4,3
7480,2,1,2,0,0,3,2,0,0,0,2,4
7483,2,1,1,0,0,3,2,0,0,0,3,4
7484,2,0,0,0,0,4,2,0,0,0,4,4
7485,2,1,0,0,0,3,2,0,0,0,4,4
7501,2,0,0,1,0,4,2,0,0,0,4,3
7503,2,0,0,2,0,4,2,0,0,0,4,2
7504,2,0,0,2,0,4,2,0,0,0,4,2
7505,2,1,1,0,0,3,2,0,0,0,3,4
7506,2,1,1,0,0,3,2,0,0,0,3,4
7507,2,0,0,2,0,4,2,0,0,0,4,2
7510,2,0,0,1,0,4,2,0,0,0,4,3
7513,2,0,0,2,0,4,2,0,0,0,4,2
7514,2,0,0,1,0,3,2,1,0,0,4,3
7516,2,1,1,1,0,3,2,0,0,0,3,3
7521,2,1,0,2,0,3,2,0,0,0,4,2
7522,2,2,2,0,0,2,2,0,0,0,2,4
7523,2,2,2,0,0,2,2,0,0,0,2,4
7528,2,0,0,2,0,3,2,1,1,0,3,2
7532,2,2,2,0,0,2,2,0,0,0,2,4
7535,2,1,1,0,0,3,2,0,0,0,3,4
7540,2,1,1,2,0,3,2,0,0,0,3,2
7542,2,1,1,0,0,3,2,0,0,0,3,4
7543,2,1,1,0,0,3,2,0,0,0,3,4
7544,2,1,0,2,0,3,2,0,0,0,4,2
7550,2,0,0,2,0,3,2,1,1,0,3,2
7554,2,0,0,2,0,4,2,0,0,0,4,2
7555,2,0,0,2,0,4,2,0,0,0,4,2
7556,2,0,1,0,0,4,2,0,0,0,3,4
7558,2,0,0,2,0,4,2,0,0,0,4,2
7559,2,0,0,0,0,4,2,0,0,0,4,4
7563,2,0,1,2,0,4,2,0,0,0,3,2
7564,2,0,0,2,0,3,2,1,3,0,1,2
7566,2,0,1,2,0,4,2,0,0,0,3,2
7567,2,2,2,0,0,2,2,0,0,0,2,4
7568,2,0,0,2,0,4,2,0,0,0,4,2
7574,2,2,1,0,0,2,2,0,0,0,3,4
7575,2,1,0,2,0,3,2,0,0,0,4,2
7578,2,0,0,2,0,4,2,0,0,0,4,2
7583,2,0,0,1,0,4,2,0,0,0,4,3
7584,2,0,0,1,0,4,2,0,0,0,4,3
7585,2,1,0,2,0,3,2,0,1,0,3,2
7586,2,0,0,1,0,4,2,0,0,0,4,3
7587,2,0,0,2,0,3,2,1,1,0,3,2
7588,2,0,0,2,0,4,2,0,1,0,3,2
7590,2,0,1,2,0,4,2,0,0,0,3,2
7591,2,0,0,2,0,4,2,0,0,0,4,2
7594,2,0,1,2,0,3,2,1,1,0,2,2
7595,2,0,0,2,0,3,2,1,1,0,3,2
7596,2,0,0,2,0,4,2,0,1,0,3,2
7597,2,0,0,2,0,4,2,0,0,0,4,2
7598,2,0,2,1,0,4,2,0,0,0,2,3
7599,2,0,1,1,0,4,2,0,0,0,3,3
7600,2,0,0,2,0,4,2,0,0,0,4,2
7601,2,0,2,1,0,4,2,0,0,0,2,3
7602,2,0,2,1,0,3,2,1,0,0,2,3
