bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
75,8,5,2,2,10,3,1,7,7,0,1,14
77,3,10,2,1,3,11,2,4,9,0,0,15
83,3,10,2,2,5,8,1,4,10,1,1,13
85,7,0,8,2,7,6,1,11,3,1,2,12
91,3,10,2,0,0,15,1,4,10,1,2,12
92,3,10,2,0,4,11,2,4,9,0,1,14
100,3,10,2,2,6,7,1,6,8,0,2,13
103,3,9,3,2,4,9,1,7,7,0,2,13
105,3,10,2,1,3,11,0,3,12,0,1,14
109,3,10,2,1,3,11,1,3,11,0,2,13
111,3,10,2,0,2,13,0,6,9,0,1,14
112,3,10,2,0,4,11,0,2,13,0,2,13
113,3,10,2,2,6,7,1,6,8,0,2,13
118,3,10,2,2,4,9,3,3,9,0,0,15
119,3,10,2,2,2,11,1,2,12,0,1,14
120,3,10,2,0,2,13,0,2,13,0,0,15
123,3,10,2,2,4,9,1,7,7,0,0,15
124,7,6,2,2,8,5,1,5,9,0,2,13
129,3,10,2,0,0,15,2,10,3,0,1,14
131,3,10,2,0,2,13,1,2,12,0,1,14
138,3,10,2,1,0,14,1,0,14,0,1,14
142,3,10,2,2,4,9,1,5,9,0,2,13
145,8,5,2,1,10,4,0,10,5,0,1,14
148,3,10,2,1,0,14,0,3,12,0,1,14
149,3,10,2,0,2,13,0,3,12,0,1,14
150,3,10,2,0,4,11,0,5,10,0,2,13
159,3,10,2,2,6,7,2,4,9,0,0,15
163,3,10,2,1,4,10,1,1,13,0,0,15
168,3,10,2,1,2,12,1,2,12,1,2,12
170,3,10,2,1,0,14,0,4,11,1,2,12
174,3,10,2,2,4,9,2,6,7,0,2,13
176,3,10,2,0,2,13,0,3,12,0,1,14
191,3,10,2,3,5,7,1,4,10,0,0,15
199,3,10,2,0,3,12,0,5,10,0,1,14
203,3,10,2,0,4,11,1,5,9,1,2,12
207,3,10,2,0,4,11,0,1,14,0,0,15
227,3,10,2,0,2,13,1,2,12,0,0,15
242,3,10,2,0,0,15,2,1,12,0,2,13
248,3,10,2,1,1,13,2,1,12,0,2,13
266,3,10,2,0,4,11,0,3,12,1,2,12
267,3,10,2,1,1,13,3,2,10,0,1,14
286,3,10,2,1,1,13,1,0,14,0,0,15
287,3,10,2,0,2,13,0,3,12,0,1,14
297,3,10,2,1,0,14,0,1,14,0,2,13
302,3,10,2,2,0,13,1,0,14,1,2,12
310,3,10,2,2,1,12,2,2,11,0,2,13
311,3,10,2,1,0,14,3,2,10,1,1,13
312,3,10,2,1,0,14,1,2,12,0,2,13
333,3,10,2,1,1,13,2,0,13,0,0,15
335,3,10,2,0,0,15,0,0,15,0,0,15
336,3,10,2,1,1,13,2,1,12,0,2,13
351,3,10,2,1,1,13,1,1,13,0,1,14
361,3,10,2,1,3,11,1,0,14,0,0,15
370,3,10,2,0,0,15,1,1,13,0,1,14
381,3,10,2,1,0,14,2,1,12,0,0,15
392,3,10,2,1,4,10,2,0,13,0,2,13
394,3,10,2,1,0,14,0,0,15,0,1,14
423,3,10,2,0,0,15,1,1,13,0,1,14
429,3,10,2,0,0,15,0,0,15,0,1,14
433,3,10,2,0,3,12,0,2,13,0,0,15
435,3,10,2,1,2,12,1,2,12,0,2,13
437,3,10,2,0,0,15,0,4,11,0,1,14
449,3,10,2,1,3,11,1,2,12,0,2,13
469,3,10,2,2,0,13,7,0,8,0,0,15
501,3,10,2,0,0,15,2,0,13,0,1,14
512,3,10,2,1,0,14,1,1,13,0,2,13
518,3,10,2,1,0,14,0,0,15,0,1,14
521,3,10,2,0,0,15,0,1,14,0,0,15
562,3,10,2,0,2,13,1,0,14,0,2,13
567,3,10,2,0,0,15,0,0,15,0,2,13
633,3,10,2,1,0,14,0,0,15,0,2,13
638,3,10,2,0,0,15,1,1,13,1,2,12
640,3,10,2,0,0,15,1,1,13,0,1,14
656,3,10,2,0,0,15,1,3,11,0,2,13
657,3,10,2,0,1,14,1,1,13,0,0,15
753,3,10,2,2,0,13,0,1,14,0,1,14
765,3,10,2,0,0,15,1,0,14,1,2,12
796,3,10,2,1,0,14,0,0,15,0,0,15
809,3,10,2,1,0,14,1,0,14,0,1,14
821,3,10,2,0,0,15,0,1,14,0,1,14
844,3,10,2,0,0,15,1,0,14,0,2,13
899,3,10,2,0,1,14,0,1,14,0,1,14
956,3,10,2,1,0,14,0,0,15,1,2,12
1019,3,10,2,0,0,15,7,0,8,0,0,15
1057,3,10,2,1,0,14,1,0,14,0,1,14
1069,3,10,2,0,0,15,0,0,15,0,0,15
1072,3,10,2,0,0,15,0,1,14,0,2,13
1151,3,10,2,1,0,14,1,0,14,0,1,14
1338,3,10,2,0,0,15,0,0,15,0,0,15
1371,3,10,2,0,0,15,0,0,15,0,2,13
1395,3,10,2,0,0,15,7,0,8,0,0,15
1551,3,10,2,0,1,14,0,1,14,0,1,14
