bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
7471,2,6,0,0,0,8,4,0,4,0,0,8
7472,2,6,0,0,0,8,4,0,4,0,0,8
7474,2,6,0,0,0,8,4,0,4,0,0,8
7475,2,6,0,0,0,8,4,0,4,0,0,8
7477,2,6,0,0,0,8,4,0,4,0,0,8
7479,2,6,0,0,0,8,0,0,8,0,1,7
7480,2,6,0,0,0,8,4,0,4,0,0,8
7483,2,6,0,1,0,7,1,0,7,0,0,8
7484,2,6,0,0,0,8,4,0,4,0,0,8
7485,2,6,0,0,0,8,4,0,4,0,0,8
7501,2,6,0,0,0,8,1,0,7,1,1,6
7503,2,6,0,0,0,8,0,0,8,0,2,6
7504,2,6,0,0,0,8,0,0,8,0,2,6
7505,2,6,0,0,0,8,4,0,4,0,0,8
7506,2,6,0,1,0,7,1,0,7,0,5,3
7507,2,6,0,0,0,8,0,0,8,0,2,6
7510,2,6,0,0,0,8,0,0,8,0,1,7
7513,2,6,0,1,0,7,0,0,8,0,0,8
7514,2,6,0,0,1,7,1,0,7,0,0,8
7516,2,6,0,0,0,8,0,0,8,0,2,6
7521,2,6,0,1,0,7,0,0,8,0,1,7
7522,2,6,0,2,0,6,2,0,6,0,0,8
7523,2,6,0,2,0,6,2,0,6,0,0,8
7528,2,6,0,0,1,7,0,1,7,1,2,5
7532,2,6,0,2,0,6,2,0,6,0,0,8
7535,2,6,0,1,0,7,1,0,7,0,2,6
7540,2,6,0,1,0,7,0,0,8,0,1,7
7542,2,6,0,0,0,8,4,0,4,0,0,8
7543,2,6,0,0,0,8,4,0,4,0,0,8
7544,2,6,0,1,0,7,0,0,8,0,0,8
7550,2,6,0,0,1,7,0,3,5,0,1,7
7554,2,6,0,0,0,8,0,0,8,0,0,8
7555,2,6,0,0,0,8,0,0,8,0,0,8
7556,2,6,0,1,0,7,4,0,4,0,0,8
7558,2,6,0,0,0,8,0,0,8,0,0,8
7559,2,6,0,0,0,8,4,0,4,0,0,8
7563,2,6,0,0,0,8,0,0,8,1,2,5
7564,2,6,0,0,1,7,1,7,0,0,2,6
7566,2,6,0,0,0,8,0,0,8,0,2,6
7567,2,6,0,0,0,8,4,0,4,0,0,8
7568,2,6,0,0,0,8,0,0,8,0,2,6
7574,2,6,0,0,0,8,4,0,4,0,0,8
7575,2,6,0,1,0,7,0,0,8,0,0,8
7578,2,6,0,1,0,7,1,0,7,0,0,8
7583,2,6,0,0,0,8,0,0,8,0,1,7
7584,2,6,0,0,1,7,0,0,8,0,2,6
7585,2,6,0,2,0,6,0,0,8,0,0,8
7586,2,6,0,0,0,8,0,0,8,0,2,6
7587,2,6,0,0,0,8,0,1,7,0,1,7
7588,2,6,0,2,0,6,0,1,7,0,2,6
7590,2,6,0,0,0,8,1,0,7,0,1,7
7591,2,6,0,0,2,6,0,2,6,0,2,6
7594,2,6,0,0,1,7,1,0,7,0,1,7
7595,2,6,0,1,3,4,0,3,5,0,0,8
7596,2,6,0,0,0,8,1,1,6,0,2,6
7597,2,6,0,1,0,7,1,0,7,0,0,8
7598,2,6,0,1,0,7,0,3,5,0,0,8
7599,2,6,0,0,0,8,0,1,7,0,2,6
7600,2,6,0,0,1,7,0,0,8,1,2,5
7601,2,6,0,0,1,7,0,0,8,0,2,6
7602,2,6,0,0,1,7,1,1,6,0,0,8
7603,2,6,0,1,2,5,0,4,4,1,1,6
7604,2,6,0,0,1,7,0,1,7,1,2,5
