bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,8,0,12,3,13,4,2,10,8,0,2,18
2,8,0,12,3,13,4,3,8,9,0,2,18
3,8,0,12,3,13,4,2,14,4,0,2,18
4,8,0,12,2,12,6,2,13,5,0,2,18
5,8,0,12,2,11,7,2,9,9,0,1,19
6,8,0,12,2,11,7,2,10,8,0,1,19
7,8,0,12,2,14,4,2,12,6,0,1,19
8,8,0,12,2,14,4,2,12,6,1,2,17
9,8,0,12,2,12,6,3,7,10,0,1,19
10,8,0,12,2,14,4,2,7,11,0,2,18
13,3,14,3,1,5,14,2,12,6,0,1,19
14,9,5,6,2,13,5,2,6,12,0,1,19
16,9,8,3,4,6,10,2,11,7,0,2,18
19,8,0,12,2,11,7,2,12,6,0,0,20
20,9,7,4,2,10,8,2,7,11,0,1,19
21,9,0,11,1,11,8,2,14,4,0,1,19
23,3,14,3,2,4,14,2,9,9,0,0,20
24,8,0,12,2,12,6,2,14,4,1,1,18
26,8,0,12,3,13,4,3,10,7,1,2,17
27,9,4,7,2,12,6,1,10,9,0,2,18
28,3,14,3,0,0,20,2,9,9,0,2,18
30,8,0,12,2,11,7,3,8,9,0,2,18
31,9,3,8,1,12,7,2,6,12,0,2,18
32,9,0,11,1,10,9,1,11,8,0,2,18
34,9,3,8,1,12,7,2,11,7,1,2,17
36,9,0,11,1,10,9,2,12,6,0,2,18
37,3,14,3,2,6,12,1,7,12,0,2,18
40,9,2,9,1,12,7,3,12,5,0,2,18
41,3,14,3,3,1,16,7,0,13,0,1,19
42,8,0,12,1,11,8,3,8,9,0,2,18
43,8,0,12,1,11,8,1,13,6,0,1,19
45,3,14,3,3,8,9,3,10,7,0,2,18
46,3,14,3,0,1,19,2,10,8,0,2,18
47,9,4,7,2,12,6,2,6,12,1,2,17
49,9,4,7,1,12,7,2,11,7,0,2,18
53,3,14,3,2,6,12,2,5,13,0,0,20
54,3,14,3,0,3,17,2,7,11,0,1,19
56,3,14,3,1,4,15,1,4,15,0,2,18
59,3,14,3,0,3,17,0,3,17,0,0,20
63,3,14,3,3,7,10,4,7,9,0,2,18
67,9,3,8,1,12,7,2,7,11,0,1,19
68,3,14,3,1,4,15,0,2,18,0,1,19
73,9,4,7,2,12,6,0,10,10,0,2,18
75,9,5,6,2,12,6,1,10,9,0,1,19
77,3,14,3,2,5,13,2,7,11,0,0,20
83,4,13,3,2,6,12,1,6,13,1,1,18
85,8,0,12,2,12,6,1,13,6,1,2,17
91,3,14,3,1,0,19,1,5,14,1,2,17
92,3,14,3,2,5,13,2,6,12,0,1,19
