bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,8,0,17,3,15,7,2,13,10,8,0,17
15,8,0,17,1,14,10,3,12,10,7,0,18
90,8,7,10,1,14,10,2,11,12,8,0,17
95,8,0,17,1,17,7,2,13,10,2,0,23
177,6,0,19,3,15,7,2,12,11,2,0,23
197,5,12,8,1,9,15,0,10,15,8,0,17
211,4,15,6,2,7,16,3,6,16,8,0,17
255,4,15,6,0,6,19,2,6,17,8,0,17
257,4,15,6,1,2,22,0,1,24,8,0,17
272,4,15,6,2,10,13,2,9,14,8,0,17
338,4,15,6,0,0,25,2,1,22,5,0,20
384,4,15,6,3,1,21,0,2,23,8,0,17
416,4,15,6,1,1,23,2,2,21,8,0,17
759,4,15,6,2,1,22,0,1,24,2,0,23
946,4,15,6,1,5,19,1,2,22,2,0,23
1760,4,15,6,1,3,21,0,7,18,2,0,23
2336,5,12,8,1,9,15,2,12,11,2,0,23
2408,4,15,6,0,1,24,0,1,24,2,0,23
3133,4,15,6,0,0,25,0,0,25,2,0,23
3254,4,15,6,3,1,21,1,2,22,2,0,23
3516,4,15,6,0,0,25,0,1,24,2,0,23
3774,4,15,6,0,2,23,1,3,21,2,0,23
7371,4,15,6,0,1,24,0,0,25,2,0,23
7380,4,15,6,3,0,22,0,0,25,2,0,23
7398,4,15,6,2,1,22,0,0,25,2,0,23
7406,4,15,6,1,1,23,0,1,24,2,0,23
7408,4,15,6,1,0,24,5,0,20,0,1,24
7412,4,15,6,1,0,24,1,0,24,2,0,23
7417,4,15,6,3,0,22,2,0,23,0,0,25
7423,4,15,6,0,0,25,0,0,25,2,0,23
7426,4,15,6,0,0,25,3,0,22,2,0,23
7433,4,15,6,0,0,25,0,0,25,2,0,23
7435,4,15,6,0,0,25,1,0,24,2,0,23
7442,4,15,6,1,1,23,1,1,23,2,0,23
7447,4,15,6,0,0,25,0,1,24,2,1,22
7448,4,15,6,9,0,16,10,0,15,0,1,24
7457,4,15,6,1,0,24,2,0,23,2,1,22
7459,4,15,6,9,0,16,10,0,15,0,1,24
7470,4,15,6,9,0,16,10,0,15,0,1,24
7471,4,15,6,9,0,16,10,0,15,0,1,24
7472,4,15,6,9,0,16,10,0,15,0,1,24
7474,4,15,6,9,0,16,10,0,15,0,1,24
7475,4,15,6,9,0,16,10,0,15,0,1,24
7477,4,15,6,9,0,16,10,0,15,0,1,24
7479,4,15,6,0,0,25,0,0,25,2,0,23
7480,4,15,6,9,0,16,10,0,15,0,1,24
7483,4,15,6,1,0,24,3,0,22,0,0,25
7484,4,15,6,3,0,22,0,0,25,0,1,24
7485,4,15,6,4,0,21,4,0,21,0,1,24
7501,4,15,6,2,0,23,2,1,22,2,0,23
7503,4,15,6,0,0,25,2,0,23,2,0,23
7504,4,15,6,0,1,24,0,0,25,2,0,23
7505,4,15,6,4,0,21,1,0,24,0,1,24
7506,4,15,6,11,0,14,2,0,23,0,0,25
7507,4,15,6,0,0,25,0,0,25,2,1,22
7510,4,15,6,0,0,25,1,0,24,1,0,24
7513,4,15,6,3,1,21,2,0,23,2,0,23
7514,4,15,6,0,1,24,2,0,23,2,0,23
7516,4,15,6,2,0,23,2,0,23,2,0,23
7521,4,15,6,1,0,24,2,0,23,2,0,23
7522,4,15,6,2,0,23,2,0,23,0,0,25
7523,4,15,6,2,0,23,2,0,23,0,0,25
7528,4,15,6,0,1,24,1,1,23,2,0,23
7532,4,15,6,2,0,23,2,0,23,0,0,25
7535,4,15,6,1,0,24,3,0,22,0,0,25
7540,4,15,6,1,0,24,2,0,23,2,0,23
7542,4,15,6,8,0,17,10,0,15,0,1,24
7543,4,15,6,8,0,17,11,0,14,0,1,24
7544,4,15,6,2,0,23,2,0,23,2,0,23
