bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
1,18,2,0,4,15,1,3,17,0,15,4,1
2,18,2,0,4,15,1,3,17,0,15,4,1
3,18,2,0,4,15,1,4,16,0,15,4,1
4,18,2,0,2,17,1,5,15,0,15,4,1
5,18,2,0,2,17,1,4,16,0,16,3,1
6,18,2,0,2,17,1,5,15,0,15,4,1
7,18,2,0,4,15,1,5,15,0,15,4,1
8,18,2,0,3,16,1,5,15,0,15,4,1
9,18,2,0,2,17,1,4,16,0,16,3,1
10,18,2,0,3,16,1,4,16,0,15,4,1
13,5,15,0,5,14,1,5,15,0,16,3,1
14,13,7,0,2,17,1,5,15,0,15,4,1
16,12,8,0,4,15,1,5,15,0,15,4,1
19,18,2,0,2,17,1,5,15,0,17,2,1
20,12,8,0,4,15,1,4,16,0,15,4,1
21,18,2,0,1,18,1,3,17,0,16,3,1
23,4,16,0,8,11,1,4,16,0,16,3,1
24,18,2,0,3,16,1,4,16,0,16,3,1
26,18,2,0,3,16,1,4,16,0,15,4,1
27,14,6,0,2,17,1,3,17,0,16,3,1
28,4,16,0,5,14,1,3,17,0,15,4,1
30,18,2,0,2,17,1,4,16,0,15,4,1
31,15,5,0,2,17,1,3,17,0,15,4,1
32,18,2,0,2,17,1,2,18,0,15,4,1
34,15,5,0,2,17,1,4,16,0,15,4,1
36,18,2,0,1,18,1,5,15,0,15,4,1
37,5,15,0,5,14,1,4,16,0,15,4,1
40,16,4,0,2,17,1,3,17,0,15,4,1
41,4,16,0,16,3,1,19,1,0,9,10,1
42,18,2,0,2,17,1,4,16,0,15,4,1
43,18,2,0,2,17,1,4,16,0,15,4,1
45,4,16,0,4,15,1,4,16,0,15,4,1
46,4,16,0,6,13,1,2,18,0,15,4,1
47,14,6,0,2,17,1,5,15,0,15,4,1
49,14,6,0,2,17,1,3,17,0,15,4,1
53,4,16,0,4,15,1,5,15,0,15,4,1
54,4,16,0,3,16,1,2,18,0,15,4,1
56,4,16,0,3,16,1,3,17,0,15,4,1
59,4,16,0,3,16,1,3,17,0,15,4,1
63,4,16,0,4,15,1,4,16,0,15,4,1
67,15,5,0,2,17,1,4,16,0,16,3,1
68,4,16,0,9,10,1,3,17,0,16,3,1
73,14,6,0,2,17,1,2,18,0,15,4,1
75,13,7,0,2,17,1,4,16,0,16,3,1
77,5,15,0,4,15,1,4,16,0,17,2,1
83,7,13,0,5,14,1,4,16,0,16,3,1
85,18,2,0,2,17,1,5,15,0,15,4,1
91,4,16,0,9,10,1,4,16,0,15,4,1
92,5,15,0,4,15,1,3,17,0,16,3,1
100,4,16,0,4,15,1,4,16,0,15,4,1
103,11,9,0,4,15,1,4,16,0,15,4,1
105,4,16,0,4,15,1,3,17,0,15,4,1
109,4,16,0,9,10,1,3,17,0,15,4,1
111,4,16,0,2,17,1,4,16,0,15,4,1
112,4,16,0,2,17,1,3,17,0,15,4,1
113,4,16,0,4,15,1,4,16,0,15,4,1
118,4,16,0,4,15,1,4,16,0,16,3,1
119,4,16,0,7,12,1,4,16,0,15,4,1
120,4,16,0,3,16,1,3,17,0,17,2,1
123,8,12,0,5,14,1,4,16,0,16,3,1
124,12,8,0,2,17,1,5,15,0,15,4,1
129,4,16,0,10,9,1,3,17,0,15,4,1
131,4,16,0,2,17,1,4,16,0,16,3,1
138,4,16,0,13,6,1,9,11,0,16,3,1
142,8,12,0,5,14,1,4,16,0,15,4,1
145,13,7,0,2,17,1,5,15,0,16,3,1
148,4,16,0,8,11,1,2,18,0,15,4,1
149,4,16,0,8,11,1,3,17,0,16,3,1
150,4,16,0,3,16,1,3,17,0,15,4,1
159,4,16,0,4,15,1,4,16,0,16,3,1
163,4,16,0,4,15,1,4,16,0,15,4,1
168,4,16,0,9,10,1,4,16,0,15,4,1
170,4,16,0,5,14,1,4,16,0,15,4,1
174,8,12,0,5,14,1,4,16,0,15,4,1
176,4,16,0,7,12,1,4,16,0,15,4,1
191,4,16,0,4,15,1,4,16,0,16,3,1
199,4,16,0,3,16,1,4,16,0,16,3,1
203,5,15,0,4,15,1,4,16,0,15,4,1
207,4,16,0,3,16,1,4,16,0,16,3,1
227,4,16,0,2,17,1,3,17,0,15,4,1
242,4,16,0,1,18,1,6,14,0,15,4,1
248,4,16,0,10,9,1,7,13,0,16,3,1
266,4,16,0,3,16,1,3,17,0,15,4,1
267,4,16,0,7,12,1,8,12,0,16,3,1
286,4,16,0,9,10,1,5,15,0,15,4,1
287,4,16,0,2,17,1,3,17,0,15,4,1
297,4,16,0,14,5,1,9,11,0,15,4,1
302,4,16,0,9,10,1,10,10,0,15,4,1
310,4,16,0,11,8,1,8,12,0,15,4,1
311,4,16,0,14,5,1,12,8,0,16,3,1
312,4,16,0,8,11,1,7,13,0,15,4,1
333,4,16,0,5,14,1,7,13,0,16,3,1
335,4,16,0,7,12,1,10,10,0,15,4,1
336,4,16,0,9,10,1,6,14,0,15,4,1
351,4,16,0,9,10,1,6,14,0,15,4,1
361,4,16,0,7,12,1,10,10,0,15,4,1
370,4,16,0,4,15,1,5,15,0,15,4,1
381,4,16,0,4,15,1,9,11,0,16,3,1
392,4,16,0,7,12,1,8,12,0,15,4,1
394,4,16,0,6,13,1,10,10,0,15,4,1
423,4,16,0,6,13,1,12,8,0,15,4,1
429,4,16,0,6,13,1,10,10,0,15,4,1
433,4,16,0,7,12,1,9,11,0,16,3,1
435,4,16,0,7,12,1,7,13,0,15,4,1
437,4,16,0,8,11,1,9,11,0,15,4,1
449,4,16,0,7,12,1,8,12,0,15,4,1
469,4,16,0,17,2,1,19,1,0,9,10,1
501,4,16,0,13,6,1,12,8,0,15,4,1
512,4,16,0,6,13,1,12,8,0,15,4,1
518,4,16,0,14,5,1,12,8,0,15,4,1
521,4,16,0,7,12,1,8,12,0,15,4,1
562,4,16,0,6,13,1,10,10,0,15,4,1
567,4,16,0,14,5,1,12,8,0,15,4,1
633,4,16,0,14,5,1,10,10,0,15,4,1
638,4,16,0,6,13,1,9,11,0,15,4,1
640,4,16,0,7,12,1,9,11,0,16,3,1
656,4,16,0,6,13,1,8,12,0,15,4,1
657,4,16,0,14,5,1,12,8,0,15,4,1
753,4,16,0,7,12,1,8,12,0,16,3,1
765,4,16,0,18,1,1,14,6,0,15,4,1
796,4,16,0,9,10,1,11,9,0,15,4,1
809,4,16,0,11,8,1,12,8,0,15,4,1
821,4,16,0,14,5,1,8,12,0,16,3,1
844,4,16,0,13,6,1,10,10,0,15,4,1
899,4,16,0,13,6,1,14,6,0,16,3,1
956,4,16,0,13,6,1,12,8,0,15,4,1
1019,4,16,0,18,1,1,19,1,0,9,10,1
1057,4,16,0,12,7,1,17,3,0,15,4,1
1069,4,16,0,17,2,1,14,6,0,15,4,1
1072,4,16,0,8,11,1,8,12,0,15,4,1
1151,4,16,0,14,5,1,13,7,0,15,4,1
1338,4,16,0,13,6,1,13,7,0,17,2,1
1371,4,16,0,16,3,1,13,7,0,15,4,1
1395,4,16,0,18,1,1,19,1,0,9,10,1
1551,4,16,0,13,6,1,14,6,0,16,3,1
