bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,4,0,2,1,4,1,1,2,3,0,2,4
15,4,0,2,0,3,3,2,1,3,0,1,5
90,2,4,0,1,2,3,0,1,5,0,0,6
95,4,0,2,0,3,3,2,1,3,0,2,4
177,4,0,2,0,5,1,0,5,1,0,2,4
197,2,4,0,1,2,3,0,3,3,0,1,5
211,2,4,0,0,3,3,0,1,5,0,0,6
255,2,4,0,0,0,6,0,1,5,0,1,5
257,2,4,0,0,0,6,0,0,6,0,1,5
272,2,4,0,0,3,3,0,3,3,0,0,6
338,2,4,0,0,0,6,0,0,6,0,2,4
384,2,4,0,1,0,5,0,1,5,0,2,4
416,2,4,0,0,1,5,1,0,5,0,2,4
759,2,4,0,0,1,5,0,0,6,0,2,4
946,2,4,0,0,0,6,0,0,6,0,2,4
1760,2,4,0,0,0,6,0,1,5,0,0,6
2336,2,4,0,1,2,3,0,4,2,0,2,4
2408,2,4,0,0,1,5,0,0,6,0,0,6
3133,2,4,0,0,0,6,0,0,6,0,1,5
3254,2,4,0,1,0,5,1,0,5,0,2,4
3516,2,4,0,0,0,6,0,0,6,0,0,6
3774,2,4,0,0,0,6,1,1,4,0,1,5
7371,2,4,0,0,0,6,0,0,6,0,1,5
7380,2,4,0,2,0,4,0,0,6,0,2,4
7398,2,4,0,0,0,6,0,1,5,0,2,4
7406,2,4,0,0,0,6,0,1,5,0,2,4
7408,2,4,0,0,0,6,4,0,2,0,0,6
7412,2,4,0,1,0,5,0,0,6,0,0,6
7417,2,4,0,1,0,5,1,0,5,0,2,4
7423,2,4,0,0,0,6,0,0,6,0,0,6
7426,2,4,0,0,0,6,0,0,6,0,0,6
7433,2,4,0,0,0,6,0,0,6,0,0,6
7435,2,4,0,0,0,6,0,0,6,0,2,4
7442,2,4,0,0,1,5,1,0,5,0,2,4
7447,2,4,0,0,0,6,0,0,6,0,2,4
7448,2,4,0,0,0,6,4,0,2,0,0,6
7457,2,4,0,0,0,6,0,0,6,1,2,3
7459,2,4,0,0,0,6,4,0,2,0,0,6
7470,2,4,0,0,0,6,4,0,2,0,0,6
7471,2,4,0,0,0,6,4,0,2,0,0,6
7472,2,4,0,0,0,6,4,0,2,0,0,6
7474,2,4,0,0,0,6,4,0,2,0,0,6
7475,2,4,0,0,0,6,4,0,2,0,0,6
7477,2,4,0,0,0,6,4,0,2,0,0,6
7479,2,4,0,0,0,6,0,0,6,0,1,5
7480,2,4,0,0,0,6,4,0,2,0,0,6
7483,2,4,0,1,0,5,1,0,5,0,0,6
7484,2,4,0,0,0,6,4,0,2,0,0,6
7485,2,4,0,0,0,6,4,0,2,0,0,6
7501,2,4,0,0,0,6,1,0,5,1,1,4
7503,2,4,0,0,0,6,0,0,6,0,2,4
7504,2,4,0,0,0,6,0,0,6,0,2,4
7505,2,4,0,0,0,6,4,0,2,0,0,6
7506,2,4,0,1,0,5,1,0,5,0,3,3
7507,2,4,0,0,0,6,0,0,6,0,2,4
7510,2,4,0,0,0,6,0,0,6,0,1,5
7513,2,4,0,1,0,5,0,0,6,0,0,6
7514,2,4,0,0,1,5,1,0,5,0,0,6
7516,2,4,0,0,0,6,0,0,6,0,2,4
7521,2,4,0,1,0,5,0,0,6,0,1,5
7522,2,4,0,2,0,4,2,0,4,0,0,6
7523,2,4,0,2,0,4,2,0,4,0,0,6
7528,2,4,0,0,1,5,0,1,5,1,1,4
7532,2,4,0,2,0,4,2,0,4,0,0,6
7535,2,4,0,1,0,5,1,0,5,0,2,4
7540,2,4,0,1,0,5,0,0,6,0,1,5
7542,2,4,0,0,0,6,4,0,2,0,0,6
7543,2,4,0,0,0,6,4,0,2,0,0,6
7544,2,4,0,1,0,5,0,0,6,0,0,6
7550,2,4,0,0,1,5,0,3,3,0,1,5
7554,2,4,0,0,0,6,0,0,6,0,0,6
7555,2,4,0,0,0,6,0,0,6,0,0,6
7556,2,4,0,1,0,5,3,0,3,0,0,6
7558,2,4,0,0,0,6,0,0,6,0,0,6
7559,2,4,0,0,0,6,3,0,3,0,0,6
7563,2,4,0,0,0,6,0,0,6,0,2,4
7564,2,4,0,0,1,5,0,6,0,0,2,4
7566,2,4,0,0,0,6,0,0,6,0,2,4
7567,2,4,0,0,0,6,3,0,3,0,0,6
7568,2,4,0,0,0,6,0,0,6,0,2,4
7574,2,4,0,0,0,6,3,0,3,0,0,6
7575,2,4,0,1,0,5,0,0,6,0,0,6
7578,2,4,0,1,0,5,1,0,5,0,0,6
7583,2,4,0,0,0,6,0,0,6,0,1,5
7584,2,4,0,0,0,6,0,0,6,0,2,4
7585,2,4,0,1,0,5,0,0,6,0,0,6
7586,2,4,0,0,0,6,0,0,6,0,2,4
7587,2,4,0,0,0,6,0,1,5,0,1,5
7588,2,4,0,1,0,5,0,1,5,0,2,4
7590,2,4,0,0,0,6,1,0,5,0,1,5
7591,2,4,0,0,1,5,0,1,5,0,2,4
7594,2,4,0,0,1,5,1,0,5,0,1,5
7595,2,4,0,1,1,4,0,2,4,0,0,6
7596,2,4,0,0,0,6,0,1,5,0,2,4
7597,2,4,0,0,0,6,0,0,6,0,0,6
7598,2,4,0,1,0,5,0,1,5,0,0,6
7599,2,4,0,0,0,6,0,1,5,0,2,4
7600,2,4,0,0,0,6,0,0,6,1,1,4
7601,2,4,0,0,0,6,0,0,6,0,2,4
7602,2,4,0,0,1,5,1,1,4,0,0,6
7603,2,4,0,0,2,4,0,3,3,1,1,4
7604,2,4,0,0,1,5,0,1,5,0,2,4
