bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,7,0,3,1,7,2,2,3,5,0,2,8
15,7,0,3,0,5,5,2,3,5,0,1,9
90,2,7,1,1,5,4,0,4,6,0,0,10
95,7,0,3,0,7,3,2,4,4,0,2,8
177,7,0,3,0,8,2,0,8,2,0,2,8
197,2,7,1,1,4,5,0,5,5,0,1,9
211,2,7,1,0,5,5,0,2,8,0,0,10
255,2,7,1,0,1,9,0,2,8,0,1,9
257,2,7,1,1,0,9,0,1,9,0,1,9
272,2,7,1,1,5,4,0,5,5,0,0,10
338,2,7,1,0,0,10,0,0,10,0,2,8
384,2,7,1,1,1,8,0,1,9,0,2,8
416,2,7,1,0,1,9,1,1,8,0,2,8
759,2,7,1,1,1,8,0,0,10,1,2,7
946,2,7,1,1,0,9,0,0,10,0,2,8
1760,2,7,1,0,2,8,0,2,8,0,0,10
2336,2,7,1,1,4,5,0,6,4,0,2,8
2408,2,7,1,0,1,9,0,0,10,0,0,10
3133,2,7,1,0,0,10,0,0,10,0,1,9
3254,2,7,1,2,0,8,1,0,9,0,2,8
3516,2,7,1,0,0,10,0,0,10,0,0,10
3774,2,7,1,0,0,10,2,1,7,0,1,9
7371,2,7,1,0,0,10,0,0,10,0,1,9
7380,2,7,1,2,0,8,0,0,10,0,2,8
7398,2,7,1,0,1,9,0,1,9,0,2,8
7406,2,7,1,1,0,9,0,1,9,0,2,8
7408,2,7,1,0,0,10,6,0,4,0,0,10
7412,2,7,1,1,0,9,0,0,10,0,0,10
7417,2,7,1,1,0,9,1,0,9,1,5,4
7423,2,7,1,0,0,10,0,0,10,0,0,10
7426,2,7,1,0,0,10,0,0,10,0,0,10
7433,2,7,1,0,0,10,0,0,10,0,0,10
7435,2,7,1,0,0,10,0,0,10,0,2,8
7442,2,7,1,0,1,9,1,0,9,0,2,8
7447,2,7,1,0,0,10,0,0,10,0,2,8
7448,2,7,1,0,0,10,6,0,4,0,0,10
7457,2,7,1,0,0,10,0,0,10,1,2,7
7459,2,7,1,0,0,10,6,0,4,0,0,10
7470,2,7,1,0,0,10,6,0,4,0,0,10
7471,2,7,1,0,0,10,6,0,4,0,0,10
7472,2,7,1,0,0,10,6,0,4,0,0,10
7474,2,7,1,0,0,10,6,0,4,0,0,10
7475,2,7,1,0,0,10,6,0,4,0,0,10
7477,2,7,1,0,0,10,6,0,4,0,0,10
7479,2,7,1,0,0,10,0,0,10,0,1,9
7480,2,7,1,0,0,10,6,0,4,0,0,10
7483,2,7,1,1,0,9,1,0,9,0,0,10
7484,2,7,1,0,0,10,6,0,4,0,0,10
7485,2,7,1,0,0,10,6,0,4,0,0,10
7501,2,7,1,0,0,10,1,0,9,1,1,8
7503,2,7,1,0,0,10,0,0,10,0,2,8
7504,2,7,1,0,0,10,0,0,10,0,2,8
7505,2,7,1,0,0,10,6,0,4,0,0,10
7506,2,7,1,1,0,9,1,0,9,0,7,3
7507,2,7,1,0,0,10,0,0,10,0,2,8
7510,2,7,1,0,0,10,0,0,10,0,1,9
7513,2,7,1,2,0,8,0,0,10,0,0,10
7514,2,7,1,0,1,9,1,0,9,0,0,10
7516,2,7,1,1,0,9,0,0,10,0,2,8
7521,2,7,1,1,0,9,0,0,10,0,1,9
7522,2,7,1,2,0,8,2,0,8,0,0,10
7523,2,7,1,2,0,8,2,0,8,0,0,10
7528,2,7,1,0,1,9,0,1,9,1,2,7
7532,2,7,1,2,0,8,2,0,8,0,0,10
7535,2,7,1,1,0,9,1,0,9,0,2,8
