bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
138,5,33,12,1,0,49,2,2,46,17,0,33
142,12,12,26,6,19,25,4,17,29,17,0,33
145,17,5,28,4,22,24,5,19,26,2,2,46
148,5,33,12,6,4,40,1,8,41,17,0,33
149,5,33,12,4,5,41,1,7,42,17,0,33
150,10,22,18,2,11,37,3,19,28,17,0,33
159,12,19,19,4,14,32,5,14,31,17,0,33
163,10,20,20,3,13,34,4,15,31,17,0,33
168,5,33,12,6,7,37,0,5,45,17,0,33
170,5,33,12,2,5,43,1,9,40,17,0,33
174,12,12,26,6,18,26,4,16,30,17,0,33
176,5,33,12,5,4,41,1,6,43,17,0,33
191,12,19,19,4,14,32,3,12,35,17,0,33
199,5,33,12,0,5,45,3,11,36,17,0,33
203,12,15,23,5,17,28,3,12,35,17,0,33
207,10,22,18,2,12,36,1,7,42,17,0,33
227,5,33,12,0,7,43,1,9,40,17,0,33
242,5,33,12,0,7,43,4,7,39,17,0,33
248,5,33,12,3,1,46,3,6,41,17,0,33
266,10,22,18,2,11,37,2,5,43,17,0,33
267,5,33,12,5,4,41,4,6,40,17,0,33
286,5,33,12,3,7,40,2,5,43,17,0,33
287,6,29,15,0,10,40,2,5,43,17,0,33
297,5,33,12,3,1,46,1,2,47,17,0,33
302,5,33,12,4,0,46,1,1,48,17,0,33
310,5,33,12,5,1,44,4,6,40,17,0,33
311,5,33,12,1,0,49,2,3,45,17,0,33
312,5,33,12,2,4,44,1,6,43,17,0,33
333,5,33,12,2,5,43,4,7,39,17,0,33
335,5,33,12,0,2,48,3,2,45,17,0,33
336,5,33,12,5,7,38,4,8,38,17,0,33
351,5,33,12,3,8,39,2,9,39,17,0,33
361,5,33,12,3,6,41,2,2,46,17,0,33
370,5,33,12,1,6,43,2,9,39,17,0,33
381,5,33,12,2,2,46,2,3,45,17,0,33
392,5,33,12,3,5,42,3,4,43,16,0,34
394,5,33,12,2,2,46,1,1,48,17,0,33
423,5,33,12,1,1,48,1,0,49,17,0,33
429,5,33,12,0,4,46,1,0,49,17,0,33
433,5,33,12,3,4,43,5,7,38,17,0,33
435,5,33,12,3,5,42,2,9,39,17,0,33
437,5,33,12,0,1,49,1,4,45,17,0,33
449,5,33,12,3,5,42,2,5,43,17,0,33
469,5,33,12,0,0,50,0,1,49,15,0,35
501,5,33,12,0,0,50,3,3,44,17,0,33
512,5,33,12,1,3,46,2,3,45,17,0,33
518,5,33,12,3,1,46,1,0,49,17,0,33
521,5,33,12,1,2,47,3,1,46,17,0,33
562,5,33,12,1,4,45,1,2,47,17,0,33
567,5,33,12,0,0,50,0,0,50,17,0,33
633,5,33,12,1,2,47,1,0,49,17,0,33
638,5,33,12,2,2,46,2,1,47,17,0,33
640,5,33,12,2,3,45,3,3,44,17,0,33
656,5,33,12,1,3,46,3,7,40,2,2,46
657,5,33,12,0,2,48,0,2,48,17,0,33
753,5,33,12,2,3,45,0,2,48,17,0,33
765,5,33,12,0,0,50,1,0,49,17,0,33
796,5,33,12,1,0,49,1,2,47,17,0,33
809,5,33,12,3,1,46,3,1,46,17,0,33
821,5,33,12,0,0,50,0,2,48,17,0,33
844,5,33,12,1,2,47,2,1,47,17,0,33
899,5,33,12,0,1,49,0,1,49,17,0,33
956,5,33,12,2,1,47,3,1,46,17,0,33
1019,5,33,12,0,2,48,0,1,49,15,0,35
1057,5,33,12,2,1,47,3,0,47,17,0,33
1069,5,33,12,3,0,47,0,0,50,17,0,33
1072,5,33,12,0,0,50,0,2,48,17,0,33
1151,5,33,12,1,0,49,1,1,48,17,0,33
1338,5,33,12,0,0,50,0,0,50,17,0,33
1371,5,33,12,0,0,50,0,0,50,17,0,33
1395,5,33,12,0,2,48,0,1,49,15,0,35
1551,5,33,12,0,1,49,0,1,49,17,0,33
