bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
7535,4,15,6,1,0,24,2,0,23,0,2,23
7540,4,15,6,1,0,24,0,0,25,0,1,24
7542,4,15,6,0,0,25,6,0,19,0,1,24
7543,4,15,6,0,0,25,6,0,19,0,1,24
7544,4,15,6,2,0,23,1,0,24,1,0,24
7550,4,15,6,2,4,19,1,5,19,0,1,24
7554,4,15,6,1,2,22,0,1,24,1,0,24
7555,4,15,6,2,0,23,0,0,25,1,0,24
7556,4,15,6,3,0,22,6,0,19,0,1,24
7558,4,15,6,0,0,25,0,0,25,1,0,24
7559,4,15,6,1,0,24,6,0,19,0,1,24
7563,4,15,6,0,0,25,1,0,24,1,2,22
7564,4,15,6,1,2,22,1,14,10,0,2,23
7566,4,15,6,1,0,24,1,1,23,0,2,23
7567,4,15,6,0,0,25,6,0,19,0,1,24
7568,4,15,6,1,1,23,0,0,25,0,2,23
7574,4,15,6,1,0,24,6,0,19,0,1,24
7575,4,15,6,1,0,24,0,0,25,0,0,25
7578,4,15,6,2,0,23,1,0,24,0,1,24
7583,4,15,6,1,0,24,1,0,24,1,1,23
7584,4,15,6,1,4,20,0,2,23,0,2,23
7585,4,15,6,2,0,23,1,2,22,1,0,24
7586,4,15,6,0,0,25,0,0,25,0,2,23
7587,4,15,6,0,1,24,0,2,23,1,1,23
7588,4,15,6,3,1,21,2,3,20,0,2,23
7590,4,15,6,1,2,22,2,3,20,0,1,24
7591,4,15,6,1,5,19,2,3,20,0,2,23
7594,4,15,6,0,1,24,1,3,21,0,1,24
7595,4,15,6,2,11,12,1,9,15,0,1,24
7596,4,15,6,2,0,23,1,1,23,0,2,23
7597,4,15,6,3,0,22,2,3,20,0,0,25
7598,4,15,6,4,1,20,2,3,20,0,0,25
7599,4,15,6,2,0,23,1,3,21,0,2,23
7600,4,15,6,0,2,23,0,0,25,1,2,22
7601,4,15,6,2,2,21,1,2,22,0,2,23
7602,4,15,6,2,2,21,3,5,17,0,1,24
7603,9,8,8,3,12,10,2,13,10,1,1,23
7604,4,15,6,0,2,23,0,4,21,1,2,22
