bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
163,3,10,2,1,4,10,2,1,12,2,0,13
168,3,10,2,1,1,13,0,1,14,2,0,13
170,3,10,2,1,1,13,0,2,13,2,0,13
174,3,10,2,2,4,9,1,7,7,2,0,13
176,3,10,2,0,2,13,1,0,14,2,0,13
191,3,10,2,3,5,7,0,3,12,2,0,13
199,3,10,2,0,3,12,1,4,10,2,0,13
203,3,10,2,0,4,11,2,3,10,2,0,13
207,3,10,2,0,4,11,1,3,11,2,0,13
227,3,10,2,0,2,13,0,3,12,2,0,13
242,3,10,2,0,0,15,1,2,12,2,0,13
248,3,10,2,1,1,13,2,0,13,2,0,13
266,3,10,2,0,4,11,0,3,12,2,0,13
267,3,10,2,1,1,13,2,2,11,2,0,13
286,3,10,2,1,1,13,1,1,13,2,0,13
287,3,10,2,0,2,13,0,3,12,2,0,13
297,3,10,2,1,0,14,0,1,14,2,0,13
302,3,10,2,2,0,13,1,1,13,2,0,13
310,3,10,2,2,1,12,1,0,14,2,0,13
311,3,10,2,1,0,14,2,1,12,2,0,13
312,3,10,2,1,0,14,0,1,14,2,0,13
333,3,10,2,1,1,13,2,2,11,2,0,13
335,3,10,2,0,0,15,1,0,14,2,0,13
336,3,10,2,1,1,13,2,3,10,2,0,13
351,3,10,2,1,1,13,1,2,12,2,0,13
361,3,10,2,1,2,12,0,0,15,2,0,13
370,3,10,2,0,0,15,1,2,12,2,0,13
381,3,10,2,0,0,15,0,0,15,2,0,13
392,3,10,2,1,3,11,2,2,11,2,0,13
394,3,10,2,1,0,14,0,1,14,2,0,13
423,3,10,2,0,0,15,0,0,15,2,0,13
429,3,10,2,0,0,15,1,0,14,2,0,13
433,3,10,2,1,3,11,1,2,12,2,0,13
435,3,10,2,1,2,12,1,4,10,2,0,13
437,3,10,2,0,0,15,0,1,14,2,0,13
449,3,10,2,2,3,10,0,2,13,2,0,13
469,3,10,2,0,0,15,0,1,14,5,0,10
501,3,10,2,0,0,15,2,2,11,2,0,13
512,3,10,2,1,0,14,1,1,13,2,0,13
518,3,10,2,1,0,14,0,0,15,2,0,13
521,3,10,2,0,0,15,0,1,14,2,0,13
562,3,10,2,0,2,13,0,0,15,2,0,13
567,3,10,2,0,0,15,0,0,15,2,0,13
633,3,10,2,0,0,15,1,0,14,2,0,13
638,3,10,2,0,0,15,0,1,14,2,0,13
640,3,10,2,0,0,15,3,1,11,2,0,13
656,3,10,2,0,0,15,2,2,11,2,0,13
657,3,10,2,0,1,14,0,1,14,2,0,13
753,3,10,2,1,1,13,0,1,14,2,0,13
765,3,10,2,0,0,15,1,0,14,3,0,12
796,3,10,2,1,0,14,0,1,14,2,0,13
809,3,10,2,1,0,14,1,1,13,2,0,13
821,3,10,2,0,0,15,0,1,14,2,0,13
844,3,10,2,0,1,14,1,1,13,2,0,13
899,3,10,2,0,1,14,0,1,14,2,0,13
956,3,10,2,1,0,14,2,0,13,2,0,13
1019,3,10,2,0,1,14,0,0,15,5,0,10
1057,3,10,2,1,0,14,1,0,14,2,0,13
1069,3,10,2,0,0,15,0,0,15,2,0,13
1072,3,10,2,0,0,15,0,1,14,2,0,13
1151,3,10,2,1,0,14,1,0,14,2,0,13
1338,3,10,2,0,0,15,0,0,15,2,0,13
1371,3,10,2,0,0,15,0,0,15,2,0,13
1395,3,10,2,0,0,15,0,0,15,5,0,10
1551,3,10,2,0,1,14,0,1,14,2,0,13
