bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,19,0,31,4,33,13,5,24,21,17,0,33
15,19,0,31,3,32,15,4,24,22,17,0,33
90,17,7,26,3,23,24,4,19,27,17,0,33
95,17,0,33,4,33,13,4,23,23,2,2,46
177,8,1,41,4,33,13,4,23,23,2,2,46
197,12,12,26,5,18,27,4,17,29,17,0,33
211,12,20,18,3,16,31,3,16,31,17,0,33
255,11,20,19,3,15,32,4,16,30,17,0,33
257,5,33,12,1,3,46,1,4,45,17,0,33
272,11,19,20,3,15,32,5,17,28,17,0,33
338,5,33,12,1,0,49,3,2,45,16,0,34
384,5,33,12,3,1,46,0,4,46,17,0,33
416,5,33,12,2,5,43,2,8,40,17,0,33
759,5,33,12,5,4,41,1,3,46,2,2,46
946,5,33,12,3,8,39,1,4,45,2,2,46
1760,5,33,12,1,8,41,1,10,39,2,2,46
2336,10,12,28,5,18,27,3,25,22,2,2,46
2408,5,33,12,0,1,49,0,2,48,2,2,46
3133,5,33,12,1,0,49,1,1,48,2,2,46
3254,5,33,12,4,3,43,2,5,43,2,2,46
3516,5,33,12,1,0,49,0,1,49,2,2,46
3774,5,33,12,3,2,45,1,4,45,2,2,46
7371,5,33,12,2,1,47,1,4,45,2,2,46
7380,5,33,12,3,1,46,1,1,48,2,2,46
7398,5,33,12,3,1,46,1,1,48,2,2,46
7406,5,33,12,1,1,48,2,2,46,2,2,46
7408,5,33,12,3,0,47,14,0,36,0,2,48
7412,5,33,12,1,0,49,2,0,48,2,2,46
7417,5,33,12,5,0,45,2,0,48,0,0,50
7423,5,33,12,0,0,50,0,0,50,2,2,46
7426,5,33,12,2,0,48,4,0,46,2,2,46
7433,5,33,12,1,0,49,2,0,48,2,2,46
7435,5,33,12,0,0,50,1,0,49,2,2,46
7442,5,33,12,1,2,47,1,2,47,2,2,46
7447,5,33,12,0,0,50,0,1,49,2,2,46
7448,5,33,12,14,0,36,14,0,36,0,2,48
7457,5,33,12,2,0,48,3,0,47,2,2,46
7459,5,33,12,14,0,36,14,0,36,0,2,48
7470,5,33,12,14,0,36,14,0,36,0,2,48
7471,5,33,12,14,0,36,14,0,36,0,2,48
7472,5,33,12,14,0,36,14,0,36,0,2,48
7474,5,33,12,14,0,36,14,0,36,0,2,48
7475,5,33,12,14,0,36,14,0,36,0,2,48
7477,5,33,12,14,0,36,14,0,36,0,2,48
7479,5,33,12,0,0,50,0,0,50,2,2,46
7480,5,33,12,14,0,36,14,0,36,0,2,48
7483,5,33,12,1,0,49,3,0,47,0,2,48
7484,5,33,12,12,0,38,2,0,48,0,2,48
7485,5,33,12,12,0,38,15,0,35,0,2,48
7501,5,33,12,2,0,48,3,1,46,2,2,46
7503,5,33,12,1,0,49,3,0,47,2,2,46
7504,5,33,12,1,1,48,0,0,50,2,2,46
7505,5,33,12,13,0,37,2,0,48,0,2,48
7506,5,33,12,15,0,35,2,0,48,0,0,50
7507,5,33,12,0,0,50,1,0,49,2,2,46
7510,5,33,12,0,0,50,2,0,48,1,2,47
7513,5,33,12,3,1,46,2,0,48,2,2,46
7514,5,33,12,3,2,45,3,2,45,2,2,46
7516,5,33,12,2,0,48,4,0,46,2,2,46
7521,5,33,12,1,0,49,2,2,46,2,2,46
7522,5,33,12,2,1,47,2,0,48,0,2,48
7523,5,33,12,2,1,47,2,0,48,0,2,48
7528,5,33,12,1,2,47,2,1,47,2,2,46
7532,5,33,12,2,1,47,2,0,48,0,2,48
7535,5,33,12,1,0,49,3,0,47,0,2,48
7540,5,33,12,2,0,48,5,0,45,2,2,46
7542,5,33,12,16,0,34,14,0,36,0,2,48
7543,5,33,12,16,0,34,14,0,36,0,2,48
7544,5,33,12,2,0,48,6,0,44,2,2,46
7550,5,33,12,2,8,40,0,6,44,2,2,46
7554,5,33,12,1,5,44,0,3,47,2,2,46
7555,5,33,12,2,0,48,2,0,48,2,2,46
7556,5,33,12,14,0,36,1,0,49,0,2,48
7558,5,33,12,0,0,50,0,1,49,2,2,46
7559,5,33,12,16,0,34,15,0,35,0,2,48
7563,5,33,12,0,0,50,5,0,45,2,2,46
7564,5,33,12,5,5,40,2,17,31,2,2,46
7566,5,33,12,1,2,47,2,2,46,2,2,46
7567,5,33,12,16,0,34,14,0,36,0,2,48
7568,5,33,12,1,1,48,2,1,47,2,2,46
7574,5,33,12,16,0,34,14,0,36,0,2,48
7575,5,33,12,2,0,48,0,0,50,2,2,46
7578,5,33,12,2,0,48,4,1,45,2,2,46
7583,5,33,12,1,0,49,2,0,48,2,2,46
7584,5,33,12,1,5,44,2,2,46,2,2,46
