bad_user_id, l2_topk_bad, l2_lastk_bad, cosine_topk_bad, cosine_lastk_bad, unlabelled_l2_topk, unlabelled_l2_lastk, l2_topk_good, l2_lastk_good, cosine_topk_good, cosine_lastk_good,unlabelled_cosine_topk, unlabelled_cosine_lastk
7485,2,1,0,0,0,5,4,0,0,0,6,6
7501,2,0,0,2,0,6,4,0,0,0,6,4
7503,2,0,0,2,0,6,4,0,0,0,6,4
7504,2,0,0,2,0,6,4,0,0,0,6,4
7505,2,1,1,0,0,5,4,0,0,0,5,6
7506,2,1,1,0,0,5,4,0,0,0,5,6
7507,2,0,0,2,0,6,4,0,0,0,6,4
7510,2,0,0,1,0,6,4,0,0,0,6,5
7513,2,0,0,2,0,6,4,0,0,0,6,4
7514,2,0,0,2,0,5,4,1,0,0,6,4
7516,2,1,1,2,0,5,4,0,0,0,5,4
7521,2,1,0,2,0,5,4,0,0,0,6,4
7522,2,2,2,0,0,4,4,0,0,0,4,6
7523,2,2,2,0,0,4,4,0,0,0,4,6
7528,2,0,0,2,0,5,4,1,1,0,5,4
7532,2,2,2,0,0,4,4,0,0,0,4,6
7535,2,1,1,0,0,5,4,0,0,0,5,6
7540,2,1,1,2,0,5,4,0,0,0,5,4
7542,2,1,1,0,0,5,4,0,0,0,5,6
7543,2,1,1,0,0,5,4,0,0,0,5,6
7544,2,1,0,2,0,5,4,0,0,0,6,4
7550,2,0,0,2,0,5,4,1,1,0,5,4
7554,2,0,0,2,0,6,4,0,0,0,6,4
7555,2,0,0,2,0,6,4,0,0,0,6,4
7556,2,1,1,0,0,5,4,0,0,0,5,6
7558,2,0,0,2,0,6,4,0,0,0,6,4
7559,2,0,0,0,0,6,4,0,0,0,6,6
7563,2,0,1,2,0,6,4,0,0,0,5,4
7564,2,0,0,2,0,5,4,1,4,0,2,4
7566,2,0,1,2,0,6,4,0,1,0,4,4
7567,2,3,2,0,0,3,4,0,0,0,4,6
7568,2,0,0,2,0,6,4,0,0,0,6,4
7574,2,3,1,0,0,3,4,0,0,0,5,6
7575,2,1,0,2,0,5,4,0,0,0,6,4
7578,2,0,0,2,0,6,4,0,0,0,6,4
7583,2,0,0,2,0,6,4,0,0,0,6,4
7584,2,0,1,2,0,6,4,0,0,0,5,4
7585,2,1,0,2,0,5,4,0,2,0,4,4
7586,2,0,1,2,0,6,4,0,0,0,5,4
7587,2,0,0,2,0,5,4,1,2,0,4,4
7588,2,1,0,2,0,5,4,0,1,0,5,4
7590,2,0,1,2,0,6,4,0,1,0,4,4
7591,2,0,0,2,0,6,4,0,1,0,5,4
7594,2,0,1,2,0,5,4,1,1,0,4,4
7595,2,1,0,2,0,4,4,1,3,0,3,4
7596,2,0,1,2,0,6,4,0,1,0,4,4
7597,2,1,0,2,0,5,4,0,0,0,6,4
7598,2,1,2,2,0,5,4,0,1,0,3,4
7599,2,0,1,1,0,6,4,0,0,0,5,5
7600,2,0,0,2,0,6,4,0,0,0,6,4
7601,2,0,2,1,0,5,4,1,0,0,4,5
7602,2,0,2,1,0,5,4,1,0,0,4,5
7603,2,0,0,2,0,4,4,2,4,0,2,4
7604,2,0,0,2,0,5,4,1,3,0,3,4
