bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
7568,3,10,2,0,0,15,0,0,15,0,2,13
7574,3,10,2,0,0,15,6,0,9,0,0,15
7575,3,10,2,1,0,14,0,0,15,0,0,15
7578,3,10,2,1,0,14,1,0,14,0,2,13
7583,3,10,2,0,0,15,0,0,15,0,1,14
7584,3,10,2,1,1,13,0,0,15,0,1,14
7585,3,10,2,2,0,13,0,1,14,0,0,15
7586,3,10,2,0,0,15,0,0,15,0,2,13
7587,3,10,2,0,1,14,0,1,14,0,1,14
7588,3,10,2,2,0,13,1,3,11,0,1,14
7590,3,10,2,0,1,14,1,0,14,0,2,13
7591,3,10,2,1,4,10,1,3,11,0,2,13
7594,3,10,2,0,1,14,1,1,13,0,1,14
7595,3,10,2,1,6,8,1,4,10,0,0,15
7596,3,10,2,1,0,14,1,1,13,0,2,13
7597,3,10,2,2,0,13,1,1,13,0,0,15
7598,3,10,2,2,0,13,1,3,11,0,0,15
7599,3,10,2,1,0,14,0,2,13,0,0,15
7600,3,10,2,0,1,14,0,0,15,1,2,12
7601,3,10,2,1,1,13,0,0,15,0,2,13
7602,3,10,2,1,2,12,3,2,10,0,1,14
7603,5,8,2,1,5,9,0,9,6,1,1,13
7604,3,10,2,0,2,13,0,3,12,1,2,12
