bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,10,0,20,3,20,7,2,16,12,0,2,28
15,10,0,20,1,18,11,3,16,11,4,1,25
90,10,7,13,3,16,11,2,14,14,3,1,26
95,10,0,20,2,18,10,3,16,11,1,2,27
177,10,0,20,3,20,7,4,13,13,0,2,28
197,10,12,8,2,9,19,3,11,16,0,2,28
211,4,20,6,3,9,18,2,7,21,3,1,26
255,4,20,6,1,8,21,2,8,20,0,1,29
257,4,20,6,1,2,27,1,1,28,0,1,29
272,5,19,6,2,10,18,2,11,17,0,0,30
338,4,20,6,0,0,30,1,0,29,2,2,26
384,4,20,6,3,1,26,1,1,28,1,2,27
416,4,20,6,1,2,27,2,5,23,0,2,28
759,4,20,6,3,1,26,0,2,28,0,2,28
946,4,20,6,1,6,23,0,1,29,0,2,28
1760,4,20,6,1,6,23,0,7,23,3,1,26
2336,10,12,8,2,10,18,2,17,11,0,2,28
2408,4,20,6,0,1,29,0,1,29,0,1,29
3133,4,20,6,0,0,30,0,0,30,0,1,29
3254,4,20,6,3,2,25,1,3,26,0,2,28
3516,4,20,6,0,0,30,0,0,30,4,0,26
3774,4,20,6,1,2,27,2,3,25,0,1,29
7371,4,20,6,1,1,28,1,1,28,3,1,26
7380,4,20,6,3,0,27,1,1,28,0,2,28
7398,4,20,6,2,1,27,0,2,28,1,2,27
7406,4,20,6,1,1,28,0,1,29,0,2,28
7408,4,20,6,0,1,29,10,0,20,0,1,29
7412,4,20,6,1,0,29,1,0,29,0,1,29
7417,4,20,6,3,0,27,1,0,29,1,18,11
7423,4,20,6,0,0,30,0,0,30,3,1,26
7426,4,20,6,1,0,29,0,0,30,1,0,29
7433,4,20,6,0,0,30,0,0,30,4,1,25
7435,4,20,6,0,0,30,1,0,29,3,1,26
7442,4,20,6,1,1,28,1,1,28,0,2,28
7447,4,20,6,0,0,30,0,1,29,0,3,27
7448,4,20,6,0,1,29,10,0,20,0,1,29
7457,4,20,6,1,0,29,1,0,29,1,2,27
7459,4,20,6,0,1,29,10,0,20,0,1,29
7470,4,20,6,0,1,29,10,0,20,0,1,29
7471,4,20,6,0,1,29,10,0,20,0,1,29
7472,4,20,6,0,1,29,10,0,20,0,1,29
7474,4,20,6,0,1,29,10,0,20,0,1,29
7475,4,20,6,0,1,29,10,0,20,0,1,29
7477,4,20,6,0,1,29,10,0,20,0,1,29
7479,4,20,6,0,0,30,0,0,30,2,1,27
7480,4,20,6,0,1,29,10,0,20,0,1,29
7483,4,20,6,1,0,29,2,0,28,3,1,26
7484,4,20,6,3,0,27,10,0,20,0,1,29
7485,4,20,6,0,0,30,10,0,20,0,1,29
7501,4,20,6,2,0,28,1,0,29,3,1,26
7503,4,20,6,0,0,30,0,0,30,0,2,28
7504,4,20,6,0,1,29,0,0,30,0,2,28
7505,4,20,6,1,0,29,10,0,20,0,1,29
7506,4,20,6,3,0,27,1,0,29,1,18,11
7507,4,20,6,0,0,30,0,0,30,0,2,28
7510,4,20,6,0,0,30,1,0,29,0,1,29
7513,4,20,6,3,1,26,0,2,28,0,1,29
7514,4,20,6,0,2,28,1,0,29,0,1,29
7516,4,20,6,2,0,28,2,0,28,0,2,28
7521,4,20,6,1,0,29,0,0,30,0,1,29
7522,4,20,6,2,1,27,2,0,28,0,1,29
7523,4,20,6,2,1,27,2,0,28,0,1,29
7528,4,20,6,0,1,29,0,1,29,1,2,27
7532,4,20,6,2,1,27,2,0,28,0,1,29
7535,4,20,6,1,0,29,2,0,28,0,2,28
7540,4,20,6,1,0,29,1,0,29,1,3,26
7542,4,20,6,0,0,30,10,0,20,0,1,29
7543,4,20,6,0,0,30,10,0,20,0,1,29
7544,4,20,6,2,0,28,1,0,29,4,1,25
7550,4,20,6,2,4,24,1,5,24,3,1,26
7554,4,20,6,1,3,26,0,1,29,3,1,26
7555,4,20,6,2,0,28,0,0,30,3,1,26
7556,4,20,6,3,0,27,10,0,20,0,1,29
7558,4,20,6,0,0,30,0,0,30,4,1,25
7559,4,20,6,1,0,29,10,0,20,0,1,29
7563,4,20,6,0,0,30,1,0,29,1,2,27
7564,4,20,6,2,2,26,1,16,13,0,2,28
7566,4,20,6,1,0,29,1,1,28,0,2,28
7567,4,20,6,1,0,29,10,0,20,0,1,29
7568,4,20,6,1,1,28,0,0,30,0,3,27
7574,4,20,6,1,0,29,10,0,20,0,1,29
7575,4,20,6,1,0,29,1,0,29,0,1,29
7578,4,20,6,2,0,28,1,0,29,0,2,28
7583,4,20,6,1,0,29,1,0,29,4,1,25
7584,4,20,6,1,4,25,0,2,28,0,1,29
7585,4,20,6,3,0,27,1,3,26,3,1,26
7586,4,20,6,0,0,30,0,0,30,0,2,28
7587,4,20,6,0,1,29,0,2,28,4,1,25
7588,4,20,6,3,1,26,3,3,24,3,1,26
7590,4,20,6,1,2,27,2,3,25,0,2,28
7591,4,20,6,1,6,23,2,4,24,0,2,28
7594,4,20,6,0,1,29,2,3,25,2,1,27
7595,5,19,6,2,12,16,1,11,18,0,1,29
7596,4,20,6,2,0,28,1,1,28,0,2,28
7597,4,20,6,3,1,26,2,3,25,3,1,26
