bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,8,0,22,3,20,7,2,17,11,9,0,21
15,8,0,22,1,18,11,3,15,12,9,0,21
90,9,7,14,3,16,11,3,12,15,9,0,21
95,8,0,22,2,18,10,2,15,13,2,1,27
177,7,0,23,3,20,7,3,14,13,2,1,27
197,8,12,10,2,9,19,1,11,18,9,0,21
211,4,20,6,3,9,18,3,7,20,10,0,20
255,4,20,6,1,8,21,2,7,21,10,0,20
257,4,20,6,1,2,27,0,1,29,10,0,20
272,5,19,6,2,10,18,2,11,17,9,0,21
338,4,20,6,0,0,30,2,1,27,8,0,22
384,4,20,6,3,1,26,0,2,28,9,0,21
416,4,20,6,1,2,27,2,4,24,10,0,20
759,4,20,6,2,1,27,0,1,29,2,1,27
946,4,20,6,1,6,23,1,2,27,2,1,27
1760,4,20,6,1,6,23,1,7,22,2,1,27
2336,7,12,11,2,10,18,2,16,12,2,1,27
2408,4,20,6,0,1,29,0,1,29,2,0,28
3133,4,20,6,0,0,30,0,0,30,2,1,27
3254,4,20,6,3,2,25,1,2,27,2,1,27
3516,4,20,6,0,0,30,0,1,29,2,1,27
3774,4,20,6,1,2,27,1,3,26,2,1,27
7371,4,20,6,1,1,28,0,1,29,2,1,27
7380,4,20,6,3,0,27,0,0,30,2,0,28
7398,4,20,6,2,1,27,0,0,30,2,1,27
7406,4,20,6,1,1,28,0,1,29,2,1,27
7408,4,20,6,1,0,29,7,0,23,0,2,28
7412,4,20,6,1,0,29,1,0,29,2,1,27
7417,4,20,6,3,0,27,2,0,28,0,0,30
7423,4,20,6,0,0,30,0,0,30,2,1,27
7426,4,20,6,1,0,29,3,0,27,2,1,27
7433,4,20,6,0,0,30,1,0,29,2,0,28
7435,4,20,6,0,0,30,1,0,29,2,1,27
7442,4,20,6,1,1,28,1,1,28,2,1,27
7447,4,20,6,0,0,30,0,1,29,2,1,27
7448,4,20,6,10,0,20,11,0,19,0,2,28
7457,4,20,6,2,0,28,2,0,28,2,1,27
7459,4,20,6,10,0,20,11,0,19,0,2,28
7470,4,20,6,10,0,20,11,0,19,0,2,28
7471,4,20,6,10,0,20,11,0,19,0,2,28
7472,4,20,6,10,0,20,11,0,19,0,2,28
7474,4,20,6,10,0,20,11,0,19,0,2,28
7475,4,20,6,10,0,20,11,0,19,0,2,28
7477,4,20,6,10,0,20,11,0,19,0,2,28
7479,4,20,6,0,0,30,0,0,30,2,1,27
7480,4,20,6,10,0,20,11,0,19,0,2,28
7483,4,20,6,1,0,29,3,0,27,0,0,30
7484,4,20,6,3,0,27,0,0,30,0,2,28
7485,4,20,6,7,0,23,4,0,26,0,2,28
