69,0.999956491590407
48,0.9999049271561667
5342,0.9998952477299268
14,0.9998911297325498
50,0.9998772641676658
38,0.9998768624737211
798,0.9998724484479785
16,0.9998721623855812
78,0.9998590623310236
130,0.9998584090274847
10,0.9998430673580765
18,0.9998429725712438
45,0.9998353732830272
9,0.9998075367332471
2,0.999781432869693
12,0.999770885116238
5,0.9997628238869705
132,0.999759100999745
824,0.9997567864418694
8,0.999755626742743
109,0.9997422361505806
117,0.9997316448517944
89,0.999709359259226
149,0.999706389461099
177,0.9997045319125497
33,0.9997016853335777
226,0.9996876666730521
64,0.9996822313161766
6,0.9996717614640201
17,0.9996523052903586
128,0.9996516310252735
22,0.9996463579562291
7,0.9996425260195286
25,0.9996315760305294
102,0.9996240423389768
15,0.9996226576862776
148,0.9995852395489787
57,0.999577139336881
4,0.9995704241681683
23,0.9995567410550886
106,0.9995542126030637
217,0.9995496228212603
54,0.9995464958823735
104,0.9995393440983901
153,0.9995382821638875
84,0.9995360790298178
52,0.9995356498588895
145,0.9995326651866662
86,0.9995190224902067
114,0.9995160901051715
7603,0.9995159318812262
30,0.9995083354602203
99,0.9995038091694526
192,0.999494038077253
11,0.9994793585510672
80,0.9994777025931469
206,0.9994584545198342
181,0.9994429355068122
40,0.9994422174614412
37,0.999430433013762
389,0.9994282145643608
256,0.999425693498553
108,0.9994239312087418
188,0.9993966073817014
58,0.9993900954426921
167,0.9993849016045268
34,0.9993847953325445
44,0.9993840009001418
72,0.9993836337048024
131,0.9993816734181751
39,0.999377014453118
126,0.9993746059862955
65,0.999367758151173
152,0.9993671179630402
182,0.9993593153060728
139,0.9993587780837857
87,0.9993521167624096
26,0.9993479021164551
161,0.9993290642741605
155,0.9993257753662834
260,0.9993242895372901
94,0.9993073022905301
403,0.9993043275803565
150,0.9992983480134434
255,0.9992962340393269
21,0.9992884849938942
49,0.9992849010543273
61,0.9992796582666865
51,0.9992792898039149
125,0.9992709284340351
81,0.9992593667145909
13,0.9992579632579659
77,0.9992560959894243
95,0.9992486326211041
98,0.9992417165465366
199,0.9992382344951728
43,0.9992351482429438
85,0.9992333251461353
105,0.9992139709011177
70,0.9992046579047758
281,0.9992039639688213
24,0.9991748432897164
183,0.9991624647998586
137,0.9991615101955144
36,0.999160343868725
76,0.999157770769779
19,0.9991526062158715
491,0.9991495477477689
202,0.9991483769907267
3,0.999146970666568
91,0.9991464379183084
140,0.9991463175053671
73,0.9991334253036216
143,0.9991329958837007
27,0.9991307233503536
66,0.9991282342195672
224,0.9991133221140287
166,0.9991073144794695
115,0.9991045264157616
119,0.9990979417436264
133,0.9990950540162193
141,0.9990943388490776
7595,0.9990912537462271
176,0.999087674148632
20,0.9990835242246039
92,0.9990714236479802
7550,0.9990652890765879
225,0.9990640129480788
272,0.9990633083736951
59,0.9990622860015159
82,0.9990594727175032
68,0.999058765472471
67,0.999042756646145
121,0.9990340059637175
116,0.9990283009029391
258,0.9990176218375123
175,0.999015119552332
55,0.9990083958223831
162,0.9989747534803827
42,0.9989700494301466
29,0.998968236413009
83,0.998956732952626
269,0.9989528770752115
614,0.9989428505434131
62,0.9989414926465143
90,0.9989389519181009
136,0.9989340779759708
60,0.9989333083135209
2336,0.9989294403581738
277,0.9989249805366328
56,0.9989206288480937
31,0.9989166699409707
169,0.9989089891553524
32,0.9988913746790911
211,0.998884001065807
360,0.9988746806205564
63,0.9988621654191118
222,0.9988599090454306
759,0.99885686647659
110,0.9988485833010866
96,0.9988462185597974
168,0.9988436970357415
7565,0.9988433059061284
93,0.998834845062122
375,0.9988276510472786
249,0.9988236474668158
124,0.9988221078667434
159,0.9988218694196522
408,0.9987786147556029
237,0.9987681444924372
293,0.9987658155185688
178,0.9987618273183992
7564,0.9987553906323153
157,0.9987307096077841
47,0.9987286161872078
328,0.9987260466512865
170,0.9987206846429979
244,0.9987124994902461
156,0.9986955237255684
353,0.9986909994217706
185,0.9986880022376382
863,0.9986879211187892
1691,0.9986761232553432
74,0.9986683329141467
97,0.9986663426679299
122,0.9986625842561415
236,0.9986625152618309
135,0.9986506685297949
404,0.9986297649453787
118,0.9986291666652363
553,0.9986243607856119
101,0.9986203567171003
163,0.99860797371352
75,0.9986054501883017
88,0.9985948817563621
536,0.9985946954383069
219,0.99858488831874
212,0.9985792026045784
279,0.9985656914041254
190,0.9985614874250499
173,0.9985557725509903
103,0.9985481960148851
107,0.9985468035103654
309,0.9985330340405175
254,0.9985215688649258
53,0.998505222967283
229,0.9985013453154062
412,0.998497123499801
288,0.9984968760781768
142,0.9984943426507051
241,0.998492094325231
1159,0.9984791958075053
402,0.998478332714775
35,0.9984731125098086
259,0.9984688862502136
478,0.9984536996971128
205,0.9984536725850729
154,0.9984400617208771
382,0.998428028111621
28,0.9984276662860524
146,0.9984274742578334
315,0.9984234422780728
144,0.9984224539241173
498,0.9984187743745295
397,0.998416181845872
113,0.998405400891889
278,0.9983978245160895
350,0.9983843130575983
179,0.9983813874750048
172,0.9983680386270554
280,0.9983582696790868
120,0.9983342453518675
332,0.9983341830158808
112,0.9983291044041774
409,0.9983237804162999
304,0.9983163528087347
198,0.9982789763196369
1638,0.9982604371984009
232,0.9982424995357467
238,0.9982353908412036
299,0.9982346745558578
330,0.9982271100053265
251,0.9981887018979925
341,0.998178784818871
906,0.9981778679327904
284,0.9981600132001375
406,0.9981495955139706
245,0.9981471751893881
645,0.9981441579852587
419,0.9981354463063845
203,0.9981351010339965
585,0.9981318770572915
376,0.9981303931491299
209,0.9981255176472342
716,0.998113813869123
191,0.9981123364598657
292,0.9981119621251567
204,0.9981110792337319
327,0.9981099649382841
253,0.9981012945501585
216,0.9980984321377894
197,0.9980979051395182
264,0.9980958201417127
71,0.9980797593689323
193,0.9980675745785047
467,0.998048757140889
7335,0.9980331969488981
876,0.9980177133635204
100,0.9979875364437162
442,0.9979713489876598
401,0.9979711082073527
373,0.9979555083499247
383,0.9979525182193304
7552,0.9979495910471925
424,0.9979473762129721
346,0.9979381119997852
174,0.9979187611525243
111,0.9979172397960787
398,0.9978988372643901
393,0.9978825159430827
431,0.9978755513528533
7604,0.9978685109313261
444,0.9978648734613073
223,0.9978597509967164
295,0.9978471564781445
505,0.9978212470442727
196,0.9978184094889222
314,0.9978150166691943
285,0.9978086297596472
946,0.9978058998704337
937,0.9978020970080893
123,0.997786594627936
164,0.9977669680045195
7386,0.9977627328212083
316,0.9977185684422627
290,0.9977158077043363
208,0.9977056353639485
348,0.9977043436348795
371,0.9977031437617806
129,0.9976930425129458
568,0.9976860041812836
189,0.9976376696261102
187,0.9975974380445235
329,0.997586396853646
228,0.9975858899705919
526,0.9975805690449376
158,0.997579266843607
647,0.9975770401385329
326,0.9975734129650365
641,0.9975595386241799
296,0.9975529219874424
214,0.9975061695649668
246,0.997493465541553
792,0.9974578307454133
215,0.9974482999588714
715,0.9974462513912619
801,0.9974461030629368
227,0.9974442162894736
484,0.9974325615956721
194,0.9974086834884233
165,0.9973980452475911
319,0.9973954613761665
210,0.9973762366487585
813,0.9973726709445082
323,0.9973651123220703
207,0.9973388710949185
287,0.9973199688451587
411,0.9973174140360409
305,0.9973152051261337
233,0.9973051445347094
739,0.9972945016057992
7588,0.9972923799225
266,0.9972851927519002
201,0.9972793221552818
252,0.9972730114971168
298,0.9972582170058049
452,0.9972407155467321
680,0.9972358764079005
379,0.9972324634223474
487,0.997231063826191
531,0.9972102062569606
186,0.9971968683322519
320,0.9971861821152519
267,0.9971847433567408
1074,0.9971690184160344
340,0.9971645914429156
248,0.9971560185286922
286,0.9971468064487855
7512,0.9971174746299182
530,0.9970921580368918
392,0.997077417162612
365,0.9970756311799225
535,0.9970494482744234
507,0.9970042973649664
357,0.9969879782604252
413,0.9969810465972162
519,0.9969675592159367
542,0.9969637283599807
599,0.9969537718887603
656,0.9969410129725024
666,0.9969319321648852
777,0.9969011397680674
438,0.9968964634406158
247,0.9968954143955986
289,0.9968948009512871
