bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,10,0,30,3,25,12,4,20,16,0,3,37
15,10,0,30,1,27,12,4,20,16,4,2,34
90,12,7,21,3,21,16,3,17,20,3,2,35
95,10,0,30,2,26,12,4,19,17,4,2,34
177,10,0,30,3,25,12,4,17,19,0,3,37
197,12,12,16,3,14,23,3,13,24,0,2,38
211,11,20,9,3,12,25,2,13,25,3,2,35
255,11,20,9,2,10,28,2,11,27,0,1,39
257,4,25,11,1,3,36,2,1,37,0,2,38
272,11,19,10,3,12,25,2,14,24,0,1,39
338,4,25,11,1,0,39,2,0,38,4,2,34
384,4,25,11,3,1,36,1,1,38,3,2,35
416,4,25,11,2,4,34,2,7,31,0,3,37
759,4,25,11,5,2,33,0,2,38,0,3,37
946,4,25,11,1,7,32,1,2,37,0,3,37
1760,4,25,11,1,6,33,2,8,30,3,2,35
2336,12,12,16,4,13,23,3,22,15,0,3,37
2408,4,25,11,0,1,39,0,1,39,0,1,39
3133,4,25,11,1,0,39,0,0,40,0,2,38
3254,4,25,11,4,2,34,2,5,33,0,3,37
3516,4,25,11,1,0,39,1,0,39,4,2,34
3774,4,25,11,3,2,35,3,3,34,0,2,38
7371,4,25,11,1,1,38,1,1,38,4,2,34
7380,4,25,11,3,1,36,1,1,38,0,3,37
7398,4,25,11,2,1,37,0,3,37,3,2,35
7406,4,25,11,1,1,38,0,2,38,0,3,37
7408,4,25,11,0,2,38,16,0,24,0,1,39
7412,4,25,11,1,0,39,1,1,38,0,1,39
7417,4,25,11,4,0,36,1,0,39,2,21,17
7423,4,25,11,0,0,40,0,0,40,3,2,35
7426,4,25,11,2,0,38,0,0,40,1,1,38
7433,4,25,11,0,0,40,1,0,39,4,2,34
7435,4,25,11,0,0,40,1,0,39,4,2,34
7442,4,25,11,1,2,37,1,1,38,0,3,37
7447,4,25,11,0,0,40,0,1,39,0,3,37
7448,4,25,11,0,2,38,16,0,24,0,1,39
7457,4,25,11,2,0,38,1,0,39,1,3,36
7459,4,25,11,0,2,38,16,0,24,0,1,39
7470,4,25,11,0,2,38,15,0,25,0,1,39
7471,4,25,11,0,2,38,15,0,25,0,1,39
7472,4,25,11,0,2,38,15,0,25,0,1,39
7474,4,25,11,0,2,38,15,0,25,0,1,39
7475,4,25,11,0,2,38,15,0,25,0,1,39
7477,4,25,11,0,2,38,15,0,25,0,1,39
7479,4,25,11,0,0,40,0,0,40,3,2,35
7480,4,25,11,0,2,38,15,0,25,0,1,39
7483,4,25,11,1,0,39,2,0,38,3,2,35
7484,4,25,11,4,0,36,15,0,25,0,1,39
7485,4,25,11,0,0,40,15,0,25,0,1,39
7501,4,25,11,2,0,38,1,0,39,4,2,34
7503,4,25,11,0,0,40,0,0,40,0,3,37
7504,4,25,11,1,1,38,0,0,40,0,3,37
7505,4,25,11,4,0,36,15,0,25,0,1,39
7506,4,25,11,4,0,36,2,0,38,3,21,16
7507,4,25,11,0,0,40,2,0,38,0,3,37
7510,4,25,11,0,0,40,1,0,39,0,2,38
7513,4,25,11,3,1,36,1,2,37,0,1,39
7514,4,25,11,1,2,37,1,1,38,0,2,38
7516,4,25,11,2,0,38,2,0,38,0,3,37
7521,4,25,11,1,0,39,0,0,40,0,2,38
7522,4,25,11,2,1,37,2,0,38,0,2,38
7523,4,25,11,2,1,37,2,0,38,0,2,38
7528,4,25,11,0,1,39,0,1,39,1,3,36
7532,4,25,11,2,1,37,2,0,38,0,2,38
7535,4,25,11,1,0,39,2,0,38,0,3,37
7540,4,25,11,2,0,38,1,0,39,1,3,36
7542,4,25,11,0,0,40,15,0,25,0,1,39
7543,4,25,11,0,0,40,15,0,25,0,1,39
7544,4,25,11,2,0,38,3,0,37,4,2,34
7550,4,25,11,2,6,32,1,6,33,4,2,34
7554,4,25,11,1,3,36,0,2,38,3,2,35
7555,4,25,11,2,0,38,1,0,39,4,2,34
7556,4,25,11,4,0,36,15,0,25,0,1,39
7558,4,25,11,0,0,40,0,0,40,4,1,35
7559,4,25,11,4,0,36,15,0,25,0,1,39
7563,4,25,11,0,0,40,2,0,38,1,3,36
7564,4,25,11,5,3,32,2,16,22,0,3,37
7566,4,25,11,1,1,38,1,1,38,0,3,37
7567,4,25,11,1,0,39,15,0,25,0,1,39
7568,4,25,11,1,1,38,0,0,40,0,3,37
7574,4,25,11,1,0,39,15,0,25,0,1,39
7575,4,25,11,2,0,38,2,0,38,0,1,39
7578,4,25,11,2,0,38,1,0,39,0,3,37
7583,4,25,11,1,0,39,1,0,39,4,2,34
7584,4,25,11,1,5,34,1,2,37,0,2,38
7585,4,25,11,3,1,36,2,3,35,4,2,34
7586,4,25,11,0,0,40,1,0,39,0,3,37
7587,4,25,11,0,1,39,0,2,38,4,2,34
7588,4,25,11,4,3,33,3,4,33,4,2,34
7590,4,25,11,1,2,37,2,3,35,0,3,37
7591,4,25,11,1,6,33,2,4,34,0,3,37
7594,4,25,11,0,1,39,2,3,35,3,2,35
7595,11,19,10,2,12,26,1,13,26,0,1,39
7596,4,25,11,2,1,37,2,2,36,0,3,37
7597,4,25,11,3,1,36,3,3,34,3,2,35
7598,4,25,11,4,2,34,2,5,33,3,2,35
7599,4,25,11,2,0,38,2,3,35,0,1,39
7600,4,25,11,0,2,38,1,1,38,1,3,36
7601,4,25,11,3,3,34,3,5,32,0,3,37
7602,4,25,11,3,2,35,3,7,30,0,2,38
7603,12,8,20,3,20,17,2,22,16,1,2,37
7604,4,25,11,0,5,35,0,6,34,1,3,36
