bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
7594,5,33,12,0,1,49,2,4,44,3,2,45
7595,12,19,19,3,15,32,2,17,31,0,1,49
7596,5,33,12,3,1,46,3,2,45,0,3,47
7597,5,33,12,3,2,45,4,4,42,3,2,45
7598,5,33,12,4,4,42,4,7,39,3,2,45
7599,5,33,12,2,1,47,3,3,44,0,3,47
7600,5,33,12,0,2,48,1,1,48,1,3,46
7601,5,33,12,3,5,42,3,5,42,0,3,47
7602,5,33,12,4,3,43,3,9,38,0,1,49
7603,12,8,30,3,23,24,3,23,24,1,2,47
7604,5,33,12,1,5,44,0,8,42,1,3,46
