bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
11,7,0,2,1,7,1,2,2,5,0,2,7
15,7,0,2,0,5,4,2,2,5,0,1,8
90,2,7,0,1,4,4,0,4,5,0,0,9
95,7,0,2,0,6,3,2,3,4,0,2,7
177,7,0,2,0,7,2,0,8,1,0,2,7
197,2,7,0,1,4,4,0,5,4,0,1,8
211,2,7,0,0,5,4,0,1,8,0,0,9
255,2,7,0,0,1,8,0,2,7,0,1,8
257,2,7,0,0,0,9,0,0,9,0,1,8
272,2,7,0,1,5,3,0,4,5,0,0,9
338,2,7,0,0,0,9,0,0,9,0,2,7
384,2,7,0,1,1,7,0,1,8,0,2,7
416,2,7,0,0,1,8,1,1,7,0,2,7
759,2,7,0,1,1,7,0,0,9,1,2,6
946,2,7,0,0,0,9,0,0,9,0,2,7
1760,2,7,0,0,2,7,0,2,7,0,0,9
2336,2,7,0,1,4,4,0,6,3,0,2,7
2408,2,7,0,0,1,8,0,0,9,0,0,9
3133,2,7,0,0,0,9,0,0,9,0,1,8
3254,2,7,0,2,0,7,1,0,8,0,2,7
3516,2,7,0,0,0,9,0,0,9,0,0,9
3774,2,7,0,0,0,9,2,1,6,0,1,8
7371,2,7,0,0,0,9,0,0,9,0,1,8
7380,2,7,0,2,0,7,0,0,9,0,2,7
7398,2,7,0,0,1,8,0,1,8,0,2,7
7406,2,7,0,1,0,8,0,1,8,0,2,7
7408,2,7,0,0,0,9,5,0,4,0,0,9
7412,2,7,0,1,0,8,0,0,9,0,0,9
7417,2,7,0,1,0,8,1,0,8,0,5,4
7423,2,7,0,0,0,9,0,0,9,0,0,9
7426,2,7,0,0,0,9,0,0,9,0,0,9
7433,2,7,0,0,0,9,0,0,9,0,0,9
7435,2,7,0,0,0,9,0,0,9,0,2,7
7442,2,7,0,0,1,8,1,0,8,0,2,7
7447,2,7,0,0,0,9,0,0,9,0,2,7
7448,2,7,0,0,0,9,5,0,4,0,0,9
7457,2,7,0,0,0,9,0,0,9,1,2,6
7459,2,7,0,0,0,9,5,0,4,0,0,9
7470,2,7,0,0,0,9,5,0,4,0,0,9
7471,2,7,0,0,0,9,5,0,4,0,0,9
7472,2,7,0,0,0,9,5,0,4,0,0,9
7474,2,7,0,0,0,9,5,0,4,0,0,9
7475,2,7,0,0,0,9,5,0,4,0,0,9
7477,2,7,0,0,0,9,5,0,4,0,0,9
